0.302f19+0.272f01+0.269f03+0.265f20+0.254f16...,'0.485f05+0.428f08+0.33 f10-0.308f06-0.275f18...',-0.491f02-0.445f12+0.359f07+0.282f01+0.232f18...,-0.449f13-0.405f20+0.336f15+0.317f17+0.289f07...,'-0.443f16+0.44 f17+0.325f11-0.314f07-0.312f13...',f21
-2.722724,-1.066476,-0.985792,-1.656165,0.068454,0.0
2.742986,0.264575,-0.450584,-1.348557,-0.020916,1.0
1.065297,-0.809035,-1.295298,0.132552,0.000122,1.0
-1.485646,1.243629,0.240715,-1.455082,0.048097,0.0
0.033645,0.292388,-0.343561,0.229474,-0.240743,1.0
-0.249703,0.9217,-1.431586,-0.623734,-2.861065,0.0
-2.488808,0.27034,-1.402968,0.323609,2.261355,0.0
1.417206,-0.467107,-0.205582,-0.672142,0.901871,1.0
-2.529028,2.951723,-0.580798,1.400659,-1.285226,0.0
-0.687488,2.872164,0.76797,2.055188,-1.527932,0.0
1.75707,0.207884,-0.193513,0.421737,0.418936,1.0
0.701128,-0.791806,-0.207913,-0.371129,-0.481529,1.0
-0.576375,2.081941,-2.777923,-0.006476,-0.988196,0.0
1.18205,-0.094295,-1.548318,1.244689,-0.830181,1.0
1.293059,-0.143769,0.864532,0.006833,-0.487846,1.0
1.163334,0.616218,0.149938,-0.741556,-0.532739,1.0
-1.786151,-0.143063,-0.306082,1.223405,-1.434413,0.0
0.661416,0.325226,-0.135841,0.022116,0.116032,1.0
0.495606,-0.161626,-1.182969,0.565229,-0.682307,0.0
0.723371,-0.19111,0.187554,-0.622022,-0.720786,1.0
0.532167,0.246644,-0.024212,0.274265,0.765399,1.0
0.752301,1.560763,0.464794,-0.696966,-0.839857,1.0
-1.460104,-0.541862,1.225731,0.457965,-0.46768,0.0
0.59955,-0.664421,1.082069,0.462713,0.8588,1.0
-0.451859,0.585299,0.894903,-0.349774,-1.407861,0.0
-1.875567,1.697906,-0.161612,1.879606,0.790425,0.0
0.444949,-0.937915,0.116825,-1.346541,0.165417,1.0
1.852662,0.526558,1.049622,-1.379044,0.559581,1.0
-0.291828,0.25711,-0.843308,-0.125992,-0.928401,0.0
-0.657333,-0.856319,-1.184946,0.716478,1.774118,0.0
-2.298267,0.158238,-1.005349,-0.546226,-0.3233,0.0
-0.186348,0.079865,-1.344094,2.037092,-1.418605,0.0
-2.14305,-2.06706,-0.248938,0.610951,-2.973297,0.0
-2.054195,-0.67015,-0.771806,1.156949,0.690736,0.0
-1.334569,0.151631,1.631702,0.165432,-1.714973,0.0
0.72763,-0.377021,0.275344,-0.717307,0.594748,1.0
0.853867,-1.091696,2.447627,-0.632085,1.176013,0.0
0.705086,0.226318,0.866421,0.901599,-0.005443,1.0
-0.955898,0.066438,0.35953,0.49938,-1.311006,1.0
0.424987,-0.574266,-0.267736,0.680431,0.459265,1.0
0.362581,0.626851,-0.623459,2.579376,-2.076775,0.0
1.606166,-0.682471,0.767945,0.941513,0.351529,1.0
-1.413185,-1.395775,0.728068,-0.820359,0.86962,0.0
-0.544463,-1.42897,0.439955,-1.216186,-1.735834,0.0
-0.19157,0.890021,0.061326,-1.29712,0.261764,1.0
0.138632,-1.226011,-1.682773,0.853328,-1.523069,0.0
1.788894,0.652526,0.548955,1.098166,0.276755,1.0
0.52636,-0.178756,-0.325056,0.239366,-1.039356,1.0
-0.472245,-1.139875,0.094975,-0.329707,-0.176583,0.0
0.801135,-0.362918,0.05364,0.201372,0.967383,1.0
1.31333,-0.46949,0.319751,-0.042854,0.628989,1.0
-1.324883,0.73,1.960992,0.417704,-0.177017,0.0
-1.026112,0.601999,-1.323283,0.735652,-0.195052,0.0
1.542861,0.887707,2.20246,2.142248,-0.89066,0.0
-0.56085,-1.68678,0.776174,1.090875,-1.447615,0.0
-1.754824,0.06359,-0.896565,-0.545424,-0.335012,0.0
1.751263,-0.257188,0.207371,-0.194706,0.737671,1.0
0.422875,0.461052,0.618656,0.648807,0.501124,1.0
1.089453,-1.353756,1.070917,2.403852,-1.171205,0.0
-2.222988,0.683217,1.2724,-1.14548,0.976134,0.0
-2.830095,0.584822,-0.521305,-1.388768,-2.528809,0.0
0.268374,1.958854,-0.727771,0.738732,0.210091,0.0
-1.589867,0.245079,0.547745,1.043537,2.380094,0.0
2.127318,1.231095,-0.055785,-1.660101,-0.503805,1.0
1.006589,-0.067523,-0.437895,-0.173647,-0.111126,1.0
-0.141016,0.220023,-0.281182,0.141126,-0.317186,1.0
0.311726,0.713618,-2.420504,-0.223611,-1.031219,1.0
0.271336,0.883191,-0.765734,-0.068671,0.107189,1.0
1.935601,-0.270534,0.025809,-0.092978,0.624536,1.0
0.705771,-0.24689,0.509875,0.018208,-0.198542,1.0
-0.129204,-1.337213,0.126927,0.259037,0.231559,1.0
-1.93044,-0.651067,0.0403,0.371692,-0.829523,0.0
-1.163641,-0.42187,-0.832495,-0.049715,2.401977,0.0
-1.805973,1.787436,-3.286793,-1.416507,-0.571491,0.0
0.740397,-0.750084,1.469594,0.958186,-2.111219,0.0
-1.698014,-0.571124,0.49071,1.577381,2.113934,0.0
-1.45724,1.825975,-1.672832,-1.869628,1.297047,0.0
-2.254068,-0.48861,2.216118,-0.264063,0.960527,0.0
1.4745,0.087246,1.137467,0.694837,0.822505,0.0
-0.184532,-0.201315,0.216868,-0.697678,-0.198677,1.0
-0.951391,-0.676837,-1.141677,-0.088563,0.875156,0.0
-0.323795,-0.799804,-0.625643,-0.830566,-1.223405,0.0
0.090363,-0.581072,0.243097,-0.27541,0.14215,0.0
1.803117,0.294345,0.578491,0.111884,0.01859,1.0
0.327192,1.757758,0.296423,1.485513,-1.494108,0.0
-1.872025,-0.510207,-1.428346,1.578807,0.718961,0.0
-0.568362,-0.48593,0.154113,0.729096,0.29763,1.0
1.333854,0.448707,0.104277,-0.380731,1.791311,1.0
0.238711,0.398803,-0.322096,0.063288,-0.774415,1.0
0.623625,1.092294,0.370432,-1.08502,-0.220757,0.0
-2.36261,-0.675594,-2.036456,-0.495237,-0.384493,0.0
-1.549584,-0.98366,-1.752454,-0.218185,0.051094,0.0
-0.962365,0.417955,-0.825439,-0.893151,0.114153,1.0
1.55182,-0.219823,0.367679,0.206689,-0.195328,1.0
0.240898,0.555674,0.509435,0.457758,0.477403,0.0
1.34398,-1.196804,0.310081,0.035499,0.635561,0.0
0.409736,1.099688,-1.527262,0.21631,-0.999423,0.0
-3.335209,1.763552,-2.041482,1.280673,-1.679177,0.0
-0.13324,-0.636833,0.562103,-0.153822,-1.176194,1.0
-0.759157,-1.015722,0.883212,-0.456409,-1.971757,0.0
1.13338,0.952354,-0.048122,-0.737362,-0.876608,1.0
-1.056215,0.247067,1.405749,-0.60993,0.29039,0.0
0.438671,-0.703682,-1.893601,-0.245344,0.056738,1.0
-1.073266,1.379742,3.698132,2.727912,-3.006958,0.0
1.778428,-0.075051,0.13755,-0.144625,0.894115,1.0
-0.319388,0.073734,-0.142255,-0.639547,-1.680804,0.0
1.070206,0.226409,-0.280912,0.342493,-0.489124,1.0
0.690052,-0.938808,-0.110797,1.579893,-0.655212,1.0
0.626335,3.319911,0.415161,-0.224773,-0.294024,0.0
-0.64223,-0.242781,-0.600378,0.170017,0.880093,0.0
0.280613,-0.846784,0.778055,-1.469053,2.388702,0.0
0.103853,-1.034563,0.838103,1.290947,-0.453485,1.0
-1.06428,-0.469196,-0.23969,-0.385264,0.340277,0.0
0.951114,-0.566138,-0.041797,-1.468587,-0.461707,1.0
0.832066,-0.29652,-0.59153,-0.169134,0.481248,1.0
0.050766,0.495955,0.528552,-0.261407,2.030782,0.0
-1.077508,1.777728,1.626797,3.494527,0.422598,0.0
-0.380242,-0.08949,0.721631,2.213634,1.568403,0.0
1.088577,-0.860487,0.260373,-0.56337,-0.626761,1.0
0.207411,-0.663596,-0.649867,0.106729,-0.158145,1.0
-1.327045,-0.427955,-0.168533,3.15635,-1.185605,0.0
-0.229326,0.27579,-2.198323,-2.052817,2.234734,0.0
0.943585,0.097625,0.517436,-0.100466,-0.007296,1.0
0.963602,0.627542,-0.943739,0.241622,0.325919,1.0
0.651307,0.593124,-0.639877,1.177963,0.650254,1.0
0.960421,0.096251,-0.66527,0.626571,-1.531219,1.0
-0.559918,0.371379,0.931292,-1.785859,-1.758098,0.0
0.847147,0.223013,-0.438958,1.498097,-0.030926,1.0
-0.351509,-0.585096,1.370823,0.20716,-0.026704,0.0
-2.322557,0.660333,0.559508,1.98641,-0.480824,0.0
-0.273775,0.940409,-0.078528,-0.006814,-0.164962,1.0
-3.342885,-1.167403,-1.473759,0.173788,-0.635092,0.0
0.186738,1.295143,-0.283881,-2.409603,-0.313133,0.0
0.718853,0.184486,-0.359563,0.010179,0.756675,1.0
-1.924195,2.444468,1.859999,0.256456,-0.769562,0.0
0.821826,-0.150196,-0.561335,-0.187676,0.2801,0.0
-2.581521,2.119718,-1.056395,1.37172,1.177675,0.0
-0.855901,-0.397239,-0.179212,0.197138,-0.269268,1.0
-3.308887,1.149005,-0.15889,0.402212,1.572711,0.0
0.00209,-1.308337,-2.267641,-0.896269,-0.035773,0.0
-0.523563,-1.078478,3.180151,-0.572133,-0.001158,0.0
0.087041,-0.604698,0.246006,0.338328,-0.370946,1.0
0.663503,-0.324439,-0.016374,0.015838,-0.569113,1.0
-0.125656,0.900323,-0.606496,-0.821189,0.439387,1.0
0.468061,-0.61528,0.771682,0.593171,0.856361,1.0
-0.427156,-1.683216,-0.511398,-1.594124,0.770698,0.0
-1.364445,1.928729,-0.782854,-2.549079,-0.912303,0.0
1.292344,0.572075,-0.103574,0.3415,1.030209,1.0
-0.489503,1.255225,1.570005,-0.941239,1.134667,0.0
-1.284319,0.007297,0.845431,-0.68663,0.03371,1.0
1.193247,-0.581502,-1.01319,1.302255,-1.599968,0.0
0.759805,-0.057897,-0.568637,-0.038443,-0.084222,0.0
1.464216,1.691765,0.398693,-0.285734,-0.730279,1.0
-0.209768,0.059603,-0.896369,-0.156506,-0.060548,1.0
0.122316,-0.451761,-2.085736,-0.414856,0.225289,0.0
1.118944,0.188208,-0.160718,-0.872397,0.142251,1.0
0.215203,-0.655718,0.259754,-0.264682,0.55267,1.0
1.663862,2.003406,-0.674371,1.553431,0.756572,1.0
0.399667,0.298967,-0.170771,0.074751,0.261094,1.0
0.204421,0.594317,0.113125,0.442363,0.04651,1.0
-1.175625,-1.06519,0.884337,-2.40763,-0.537604,0.0
0.81043,0.538985,-2.080872,0.056628,0.515374,1.0
-1.431091,0.164544,-0.529902,-0.444766,-2.076812,0.0
0.510187,0.387254,-0.937611,0.597724,0.064865,1.0
-1.358648,-2.386081,-0.773776,-0.529999,-1.289154,0.0
0.660295,0.973296,-0.144421,-0.023192,0.219012,1.0
-1.754892,-1.156351,-1.190573,-0.143404,0.935839,0.0
-0.043138,-1.922598,2.114301,-2.483996,2.256799,0.0
-0.845818,0.68542,1.555157,-1.326249,0.57869,0.0
0.041656,0.08698,-0.495751,0.209118,0.157019,1.0
-1.252229,0.864028,1.015679,0.098613,0.307007,0.0
0.524585,0.838757,-0.733467,-0.660736,-0.100938,1.0
1.837445,1.69801,-0.374092,-1.526456,-1.717738,0.0
0.45196,-0.213414,0.147537,0.807998,0.533991,1.0
-0.081857,0.258284,-0.040109,1.102995,0.307958,1.0
-0.098902,-0.008339,-0.186832,-0.328161,1.08161,1.0
-1.041306,-0.713685,-0.385599,-2.240005,0.359876,0.0
1.014444,-0.546728,0.24121,-0.886802,-0.339488,1.0
0.879562,0.023916,-0.812892,-0.689163,-0.463455,1.0
-0.339486,-0.132927,1.633035,0.600121,-0.198349,0.0
2.139225,-0.556734,-0.904618,0.18603,0.117211,0.0
0.769373,0.739474,-1.269385,0.864186,-0.557022,1.0
1.013377,0.926871,-0.14518,0.119279,-1.562197,1.0
-1.678181,-0.006568,0.711272,2.0405,0.852709,0.0
-1.505424,0.407248,-0.623382,1.823337,-0.370229,0.0
0.704073,0.473311,-0.099339,-0.356968,0.026095,1.0
0.239675,0.702003,0.101031,0.01643,-0.372932,1.0
0.114799,-0.082924,-0.502152,-0.539018,0.025781,1.0
0.59287,0.603544,0.778259,-0.52273,0.435705,1.0
0.321813,-0.774791,-0.309253,-0.818372,0.728464,1.0
0.684924,0.282697,-0.265854,0.73134,0.47492,1.0
-0.124522,0.644409,-1.529748,0.767374,1.2024,0.0
-2.126726,2.299699,-0.055748,0.364598,0.10519,0.0
-0.919085,1.235293,0.139197,1.984156,2.201669,0.0
-1.804458,0.551029,-0.158454,-0.399859,-2.861114,0.0
1.274986,-0.045381,0.416039,-0.06153,-0.254138,1.0
-0.663779,-1.792812,-1.956272,0.719031,-1.043828,0.0
1.389293,-0.056189,-0.090385,-1.10935,-0.906452,1.0
0.055015,2.2395,0.907484,0.244938,-0.010273,0.0
2.327252,-2.135085,-0.025639,0.030702,-0.789354,0.0
0.427481,-0.224264,-0.641107,-1.006578,0.30988,1.0
-1.715916,0.183166,2.41927,-1.213198,-0.571771,0.0
-0.654364,0.323522,2.950448,-1.11538,0.077432,0.0
1.058392,-0.780567,1.083124,-0.967979,-2.135876,0.0
-0.785635,-0.302558,-0.191593,1.204235,-0.19757,1.0
0.941282,-0.300994,0.837045,-0.429853,-0.011878,1.0
-1.201689,-0.33098,-0.012344,0.056517,0.5373,0.0
1.317548,0.128403,-0.51309,0.431395,-0.250032,1.0
2.006689,0.083928,-0.202474,1.012297,-0.614525,1.0
0.01185,0.073282,-0.535731,0.067693,-0.604658,1.0
0.383314,-0.241727,0.655013,0.008297,0.276302,0.0
0.003516,-0.841876,0.952986,-0.062622,0.314976,1.0
0.961187,0.051287,-0.860759,0.772157,1.082631,1.0
1.998213,0.323923,0.722111,0.788107,0.658411,1.0
1.274734,-0.353825,-0.108256,0.363519,0.599676,1.0
0.741689,-0.031766,-0.6914,-0.031423,0.108857,1.0
0.375809,-0.124957,-1.491146,0.487906,0.715597,1.0
0.98056,0.141971,-1.397706,0.283508,0.031606,1.0
0.738383,-0.034154,0.039167,-1.006304,-1.145627,1.0
-1.482699,0.711296,-1.492806,0.319752,-1.705428,0.0
0.304423,1.367437,0.320209,-0.866086,-0.234668,1.0
-2.386637,1.694467,-1.045592,0.666371,-2.022565,0.0
-0.140992,0.067483,2.269143,-0.951033,1.21498,0.0
-1.457098,-0.47901,-1.298183,-0.877479,-0.862569,0.0
0.550153,0.718654,-0.156476,0.225165,0.387359,1.0
0.29849,-0.082741,0.511001,-0.042504,0.197655,1.0
-0.450358,-0.011316,0.556752,0.766666,0.211286,1.0
-0.840254,1.21838,-1.059798,0.377202,1.009925,0.0
0.346675,3.122535,0.850777,-0.445621,0.994666,0.0
0.309807,-0.101653,-1.000762,0.264318,-0.471092,1.0
0.285146,-1.692522,0.626403,0.083017,-1.068616,0.0
0.022949,0.780482,-0.415994,1.036507,-1.463655,0.0
-0.886805,0.670554,2.355459,-0.699935,-2.468724,0.0
-0.820392,0.1856,1.711574,0.437947,-1.542882,0.0
0.778914,0.784657,-0.010587,0.046278,0.161777,1.0
-0.268096,-0.757961,-0.551367,-0.119172,-0.008879,1.0
-1.028791,-0.264284,-0.556103,0.916923,-0.282566,0.0
1.027029,0.508973,0.435643,1.103328,0.237164,1.0
0.1231,-0.963589,-2.701477,-0.601472,2.483066,0.0
0.449639,-2.463227,0.300388,-0.233721,0.771619,0.0
-1.582138,0.135028,0.546867,-0.218805,1.224582,0.0
-0.619149,-0.14044,0.802497,0.554467,0.869564,1.0
-3.984054,0.844578,1.973071,0.850741,2.028356,0.0
-0.494839,-0.067327,0.827573,0.907819,-0.147115,1.0
1.030653,-0.204361,-0.497048,0.003796,-0.230714,1.0
1.327584,0.007024,0.891256,0.290833,0.894695,1.0
1.79358,-1.29689,0.59809,-1.348112,-0.639725,1.0
-1.066237,1.463608,-2.562009,0.785754,1.238623,0.0
-0.224946,0.511671,-1.045866,-1.178865,0.694896,1.0
1.099013,-0.010048,0.957652,1.844703,0.507926,1.0
0.777488,-0.492349,0.624411,-0.752748,-0.57568,1.0
0.524341,0.926314,0.228112,0.054983,0.052417,1.0
-0.147285,-0.503452,0.478699,-0.559045,-0.759052,1.0
-1.720463,0.603146,0.903042,0.667837,2.131059,0.0
0.658288,0.503259,0.8915,0.665317,0.995734,0.0
-0.733115,-1.292258,2.086747,-0.300234,0.544477,0.0
-0.34445,-1.353096,-0.52283,1.627367,0.023402,0.0
1.220023,0.849989,1.793188,-1.370331,-2.327282,0.0
-0.239405,-0.525369,-0.34268,-0.188568,-0.747538,1.0
-2.207331,-1.312594,0.041207,0.027571,1.110961,0.0
-0.022599,0.673752,0.001754,1.730399,0.996985,0.0
0.637102,-0.125212,0.804428,0.115934,-0.280925,1.0
-0.32154,1.19142,2.232178,0.257202,-0.351027,0.0
-3.931222,-0.668575,0.160808,2.254345,-0.322663,0.0
-0.798786,-0.883663,0.228316,-1.244414,0.171744,1.0
-2.094541,1.288188,0.683536,0.594339,0.516828,0.0
1.441232,-0.269047,1.330705,0.10545,0.169635,1.0
-0.069767,-0.402616,-0.513544,0.329877,-2.100685,0.0
0.58121,0.337521,-0.563535,0.57611,-0.142521,1.0
0.556439,0.248825,0.446821,-0.427196,-0.705199,1.0
1.365956,-1.689088,-1.997139,-1.659609,-1.392842,0.0
0.992246,-0.977463,-0.766172,0.858788,-0.055009,1.0
-0.270538,0.229379,2.253656,1.103778,0.118632,0.0
1.304169,0.301282,0.2173,0.569053,0.149025,1.0
0.512487,0.634908,-0.354488,-0.168815,-0.979619,1.0
-0.752868,-0.55136,0.289889,0.591047,-0.797583,1.0
-3.584182,-1.981316,-1.134525,-0.634624,1.67188,0.0
-1.940582,0.790088,-0.733454,-0.88365,-0.588157,0.0
-1.589354,1.324978,-0.552379,-0.462741,-0.509637,0.0
1.197314,-0.564903,0.080397,0.55281,-0.943582,1.0
1.483676,0.849382,-0.652495,-0.225321,-0.336769,1.0
1.795089,0.261258,0.121922,-1.036336,-0.505832,1.0
0.302605,-1.961294,-0.038594,1.797576,1.965259,0.0
0.912941,0.149615,-0.143593,0.538208,-1.802222,0.0
-0.297863,0.344694,1.771236,1.714917,0.744788,0.0
-0.150675,0.196634,-0.494277,0.886327,-0.166738,1.0
-1.554919,0.715845,-1.991831,0.993682,0.508671,0.0
0.523003,0.828405,0.47298,-0.197457,-0.193312,1.0
0.26884,-0.513127,-0.016492,0.283877,0.184224,1.0
0.369238,0.179344,0.020574,1.08101,-0.070762,1.0
0.292687,-0.035502,0.064094,-0.244841,0.61173,1.0
1.080519,-0.526198,-1.28896,0.823009,-0.266628,1.0
-0.56364,-0.048257,1.092838,0.034547,-1.25829,1.0
-0.635066,-0.192571,-0.661224,0.723982,0.922933,1.0
1.287152,-0.701413,-1.217448,-0.476049,0.237754,1.0
-0.738567,0.543107,-1.693813,0.940658,2.17968,0.0
-0.693055,-0.815264,0.869823,0.446443,0.845786,0.0
-0.222868,-1.718066,-0.45456,-0.738304,-1.344264,0.0
0.086143,1.315051,1.853715,0.574876,-1.401848,0.0
0.430115,0.652448,0.15191,0.194132,0.564117,1.0
0.695741,-0.831608,-0.467108,0.30453,1.115158,1.0
-0.820278,0.057722,-0.751214,0.935444,-0.629827,0.0
-2.71501,0.312805,-0.207138,-1.64773,1.429092,0.0
-0.132058,0.15769,0.07046,-0.606456,-0.587701,1.0
-0.970768,1.431418,-0.766181,0.683183,-2.771438,0.0
-0.316553,0.438805,1.696878,0.777086,0.642801,0.0
-0.745106,-0.431173,0.180881,-0.049256,0.646461,1.0
1.32449,-0.954738,-0.021396,-0.330497,0.570497,0.0
0.340828,-0.320745,-0.39397,0.887836,0.16284,1.0
-0.760791,-0.865175,0.41784,0.51051,0.01995,1.0
-0.652265,-1.302392,0.687657,1.716897,-2.204564,0.0
0.566267,-0.719635,0.663352,0.75704,0.933355,1.0
-0.092784,2.562963,1.108466,0.435201,-0.162671,0.0
-1.229745,-0.513447,2.102226,0.962227,-3.036067,0.0
1.321385,-0.272571,1.467675,-1.115495,-0.337659,1.0
-0.588129,-1.279129,1.315746,-3.048789,3.212302,0.0
-0.822033,2.496254,0.828634,0.881865,0.919695,0.0
0.881525,0.981763,-0.493837,0.086023,1.116046,1.0
0.481865,0.026332,-0.116583,1.318437,-0.492759,1.0
1.330814,-0.502442,-0.565028,0.224298,-0.129058,1.0
0.651919,-0.840685,-3.142461,-0.962426,0.923384,0.0
0.688001,-0.74902,0.814402,-0.466782,0.376372,1.0
0.737496,-0.186859,-0.020405,-0.327282,-1.124826,1.0
0.209898,-0.897931,-0.800949,-0.448047,-0.284432,1.0
-2.146997,1.007559,0.494401,-0.459255,-0.165811,0.0
-1.368887,-0.98943,-0.259215,0.121164,-0.169249,0.0
0.106058,-0.954814,2.540179,-0.40693,1.453408,0.0
0.494825,-0.185222,-0.094419,-1.479532,-0.130913,0.0
1.37457,-0.619873,-0.486671,0.773031,0.238572,1.0
-0.565382,-1.514914,-0.285304,-0.919395,0.002835,0.0
0.808357,-0.069402,-0.775264,0.283192,-0.472927,1.0
-0.233022,0.619492,0.761649,0.360549,0.249475,1.0
-1.3259,-2.862634,-3.528175,-1.199477,-1.606328,0.0
-0.961945,-0.541057,0.89454,2.070591,-0.100828,0.0
0.51346,0.33991,1.05765,-0.612212,-0.511089,1.0
-0.118497,0.513336,-1.012994,0.777569,-0.266003,1.0
0.446144,0.093518,-0.084564,-0.012813,-0.1019,1.0
-2.444854,-0.109489,0.39979,-2.976573,-0.25052,0.0
0.566152,0.071185,-0.194876,-0.57628,0.438158,1.0
0.754025,-1.020399,0.332383,-0.639877,-0.047394,1.0
0.539757,0.13753,1.374335,-0.673649,0.687924,1.0
1.397808,0.154665,-1.305467,-0.387016,-0.400932,0.0
0.3454,-0.817762,-0.473416,0.504712,-0.008769,1.0
-0.127559,-0.402199,0.992948,-0.048096,-1.622993,0.0
-0.399456,0.123737,0.540889,-2.564145,0.613026,0.0
0.100678,1.786995,0.631785,-0.694814,0.924066,0.0
0.22071,0.953895,-0.375463,-0.667481,0.683148,1.0
1.18371,-0.425354,0.454908,0.202366,-0.155192,1.0
1.241304,1.639197,2.460264,0.903624,-0.375051,0.0
0.710003,-1.517759,-0.668186,0.425129,0.00223,1.0
-3.20462,-1.182613,0.076624,-1.497789,-1.04565,0.0
-0.165508,0.51172,0.267243,-2.082799,1.385458,0.0
0.575148,-0.414745,0.325998,-0.6123,-0.281015,1.0
-0.941334,-0.20692,-0.230845,-0.566803,-1.789662,0.0
-2.768882,1.490141,-1.139357,-3.318144,1.222822,0.0
1.034017,0.454417,0.858832,-0.542972,0.610797,1.0
-0.270968,-1.672088,0.559894,-2.399099,-1.838531,0.0
0.149368,1.526051,0.613092,-1.745654,-0.230701,0.0
1.101208,-0.715132,-0.143155,0.287614,-0.524479,1.0
1.971172,0.736865,0.219344,0.223062,-0.82271,1.0
0.295667,0.367719,0.589438,-0.237201,-0.700708,1.0
1.47825,-0.024211,-0.147181,0.284312,0.965518,1.0
-0.097103,0.289741,1.200055,-0.080276,-0.000193,0.0
0.937834,0.510218,-1.39135,-0.41795,0.076308,1.0
1.32874,-1.103683,0.185811,0.231769,-0.704439,1.0
2.666658,-0.199588,-1.637771,0.361846,-0.137666,0.0
1.087908,0.089371,-1.000608,0.158593,0.433086,1.0
0.19379,1.194071,-0.596537,0.002077,0.573919,1.0
-1.573003,2.739216,-0.600493,-0.597654,0.446592,0.0
-0.050393,0.260802,1.32174,-0.005217,1.341033,0.0
-2.439776,-0.264825,-2.5997,0.047106,-2.341369,0.0
0.630917,-0.099086,0.880276,-0.678509,-0.402193,1.0
-0.845215,0.184009,-0.649271,1.161172,0.076153,0.0
1.170419,-0.27031,-0.474384,0.569613,-0.552496,1.0
-1.248903,0.789379,0.922725,-1.828205,1.398202,0.0
0.820466,0.57805,-0.606478,0.547912,-0.279337,1.0
-2.22869,1.077202,0.78076,2.473471,0.009548,0.0
0.484153,-0.384452,0.288143,0.565364,0.469283,1.0
-0.638058,0.40365,0.019368,-0.174506,-0.635197,1.0
0.252776,0.358815,-1.071201,0.403668,-0.062078,1.0
-1.412672,2.693704,0.492925,0.709528,2.492748,0.0
-2.282955,0.829886,-1.567106,0.873659,0.38849,0.0
-0.335441,0.386514,0.555493,0.70619,-0.966371,1.0
0.7211,-0.524622,-1.583619,-1.384963,-0.249293,0.0
-3.075393,0.832489,1.947413,-0.951945,2.012304,0.0
0.988044,0.506965,0.180427,0.148867,0.837175,1.0
-1.069755,0.86491,0.072718,0.218506,0.035025,1.0
0.086633,-0.223207,-0.166306,0.178618,-0.764183,1.0
-0.079,-0.729893,0.770502,-0.312933,0.729601,1.0
0.504306,0.41792,-0.156726,-1.645963,0.298776,1.0
1.129854,0.02328,0.076597,0.438662,-0.749703,1.0
1.265601,0.349738,0.332244,0.24458,0.719269,1.0
0.09386,0.502723,0.546086,0.07344,0.50187,1.0
-0.11392,0.234856,0.747283,-0.85002,-1.035619,1.0
-1.011838,-0.133801,1.61684,1.335354,-1.444568,0.0
-0.03871,0.529246,-0.39836,-0.121493,1.178677,1.0
-0.237454,-0.861192,0.76431,2.914753,-0.102259,0.0
1.801541,-1.524997,-1.362147,0.614706,0.490089,0.0
0.155704,-0.094561,0.644501,-0.65752,0.669864,1.0
1.643574,1.423576,0.869534,1.229055,0.633423,0.0
1.038878,0.12606,0.827781,-0.95393,0.436474,1.0
0.244554,-0.037777,0.254072,-1.317593,-1.050852,0.0
0.635721,0.151513,-0.19639,-0.671779,0.480132,1.0
1.490819,0.486408,-0.243458,1.771979,3.207162,0.0
1.042149,0.525943,-0.014045,-1.148423,1.036859,1.0
1.059904,-0.7091,-0.481921,-0.58567,0.11774,1.0
-2.504335,1.768378,-0.798421,0.408418,-0.085255,0.0
-1.498798,-0.360246,0.207592,-0.321779,0.312801,0.0
0.273404,0.130233,-0.592562,0.591778,0.163547,1.0
-0.346034,1.055429,-0.953616,0.448021,0.500814,1.0
1.449412,0.66329,-0.1145,-1.032791,0.107038,1.0
-0.838272,-0.615681,0.556089,-0.002398,-0.494403,1.0
-1.631071,0.912318,0.924468,3.556146,-0.493546,0.0
1.378922,0.347303,-0.646589,-0.236544,0.533096,0.0
0.390838,1.289945,0.949072,0.669411,0.285363,1.0
-0.23579,-0.740925,0.560799,0.909265,0.279613,0.0
0.580223,-0.346085,0.194037,-1.422614,-0.553696,1.0
0.616785,1.057704,-0.495314,0.164887,-1.024935,1.0
0.481596,0.45627,-0.054276,-0.583694,0.102782,1.0
-0.696428,-0.428621,1.610703,0.27258,-0.769155,0.0
1.087757,-0.049189,-0.530737,0.011658,-0.838396,1.0
1.873156,0.773743,-0.437275,-0.296578,-0.595513,1.0
-1.880261,1.403828,-0.026525,-0.815404,-1.575635,0.0
-2.88011,-1.746879,-0.206188,2.038099,-1.192752,0.0
0.507363,0.116709,-1.098616,0.071871,-0.364218,1.0
-0.662615,-0.972436,0.835291,0.209835,0.935901,0.0
-0.732122,-0.982443,-1.789621,0.108928,-0.803315,0.0
-0.804715,-1.124941,-0.115502,-0.072776,-0.96588,0.0
-0.820825,-2.046418,1.185383,-2.023334,-0.077028,0.0
0.487131,0.175974,0.318739,-0.382217,-0.289741,1.0
0.220538,0.50856,0.317728,0.674055,1.029181,1.0
0.442549,-0.348177,-1.829868,-0.938248,-2.113754,0.0
0.378473,0.043264,-0.230724,0.961205,0.228031,1.0
0.244336,1.116638,-0.960861,0.513506,0.087831,1.0
0.419749,0.190633,-1.665065,0.048176,-0.173684,1.0
-0.207222,2.050256,3.155241,1.195467,1.101352,0.0
-1.102291,0.081421,0.544321,0.190382,-0.425428,0.0
0.184449,1.339851,0.552362,0.269889,-0.433516,1.0
2.118046,-0.084696,-0.265205,0.555169,0.151482,1.0
1.549599,1.629642,0.004264,0.0662,0.569672,1.0
