'0.232f04+0.231f11+0.23 f01+0.229f17+0.228f13...','0.43 f02-0.392f10+0.352f19-0.349f20-0.334f17...',0.507f15-0.408f01+0.345f07-0.296f19+0.268f04...,-0.478f07+0.323f20+0.315f12+0.303f16-0.295f18...,0.499f09-0.482f06+0.435f08-0.331f01+0.165f02...,class
-3.458526,-0.864304,-1.28259,-0.145306,0.494366,1
-0.956427,1.43184,-0.447222,0.885788,-1.68093,1
2.777837,0.665073,-2.378176,-0.73905,-1.67798,0
1.607498,-0.48086,-1.240792,0.001779,0.547327,0
1.003396,-1.038503,0.048132,2.374889,-0.477905,0
1.328614,0.670578,0.102569,0.494754,-0.230307,0
1.225187,1.977232,1.506204,0.62266,1.290133,0
1.837547,1.612792,-0.903682,-0.171103,0.427977,0
-1.812207,-1.05944,0.388346,1.770074,-2.440486,1
-0.95303,-0.486985,1.518968,1.208882,0.698766,1
-2.866253,1.362082,-0.472621,-0.899671,-0.765041,1
-1.645617,0.544073,1.340496,0.14487,-0.133316,1
0.369359,-0.061359,0.782648,0.663214,0.940743,0
-2.675002,-0.869484,0.645283,-1.473928,0.969582,1
1.608652,-0.734343,-0.522251,1.221728,0.161379,0
2.040618,-1.04952,-1.09068,0.244709,-0.017206,0
1.796786,0.161766,0.413945,-0.706935,0.388686,0
1.838228,-0.247527,-0.914336,0.379018,1.037318,0
1.865773,1.149065,0.420459,-1.893545,0.105941,0
2.881961,-0.776861,-0.658597,0.221649,0.171358,0
-1.768684,-0.247496,1.757779,-2.474747,-0.068498,1
-1.419383,0.62304,0.64389,-0.54288,-0.29117,1
-2.119064,1.092991,0.416112,-0.728199,0.416336,1
2.762445,-0.083106,0.216617,0.279397,-0.652818,0
-2.664928,0.414108,0.134597,0.685752,-0.853962,1
-2.657815,0.798225,1.5001,-0.022064,-1.277185,1
1.02234,-2.545343,0.260002,-1.291335,0.361639,0
-3.423637,-1.606771,0.379351,1.028886,-1.296241,1
0.72737,-2.101903,1.354043,0.37256,0.662038,0
1.532541,-0.632504,1.000196,-0.443979,-0.587655,0
-3.281877,-0.122813,-0.370689,-0.515982,-0.211816,1
0.986444,-0.386879,1.395011,0.422725,-0.281955,0
3.897522,-1.086095,1.219788,-0.806246,0.719213,0
2.225364,0.736939,0.213756,1.263463,-0.722933,0
-1.351385,-0.559063,-0.804384,0.202585,0.639314,1
1.417539,-0.509982,0.445647,0.110893,-0.974553,0
0.568256,0.515267,-1.310953,1.370609,0.043661,0
-1.897759,0.717678,0.199672,-0.378739,-0.891203,1
1.094314,-0.53067,0.282772,-0.629555,0.033098,0
1.617649,0.808404,0.617962,-0.772075,1.418077,0
-1.901178,-0.615986,-0.976441,-0.717762,0.460409,1
-1.000883,-1.660744,-0.431095,0.829898,-0.95212,1
-2.408597,0.453372,-1.67224,0.758937,0.098544,1
0.015027,0.155175,-0.171255,-0.192903,0.038685,0
-2.657456,-0.067797,-1.213182,-0.144876,-1.898969,1
0.868818,-0.378704,-1.789897,-0.33075,-2.082679,0
-2.731157,-0.166239,-1.038084,-0.593497,0.125362,1
2.414998,0.161096,-0.590821,0.050615,-0.441354,0
-1.068569,-0.499422,-0.510211,1.356689,0.744869,1
-0.995541,-2.107571,1.552178,0.082949,-1.0023,1
0.39909,-0.447905,0.782982,-0.890501,0.526261,0
1.950576,1.093491,-0.5534,-1.213288,-0.98922,0
1.638487,-2.575418,-1.506015,-1.45441,0.270371,0
1.830672,-1.69964,0.055729,0.709051,1.140674,0
-2.306054,-1.38051,1.708027,1.243832,-1.360661,1
0.190731,-0.352064,0.502081,0.281159,-0.149043,0
2.209539,-1.532541,1.56543,-1.538392,-0.791091,0
-3.257118,-0.849086,0.943772,0.285178,0.069701,1
-2.475079,0.619281,0.460055,0.238641,0.086208,1
1.289251,1.135978,-2.094099,0.64949,-0.112807,0
2.288978,-1.959487,-0.03014,-0.239565,0.726694,0
2.309286,-0.938757,0.064745,-0.064893,1.225736,0
-2.220099,0.619493,0.572476,0.081803,-0.512447,1
2.566275,0.169287,0.547769,0.055524,-1.414689,0
2.739081,-0.570392,0.373733,0.332673,2.214424,0
-1.265146,-0.697927,0.94706,0.195927,0.125856,1
1.778678,-1.750029,-0.608869,-0.316359,1.188618,0
-1.800662,0.051935,0.538081,-0.419692,-1.562618,1
-1.432023,-0.339973,0.210145,-0.343344,2.033025,1
2.327996,0.69506,-0.775365,-1.13074,-0.056396,0
0.843764,-0.341929,-1.238492,0.70193,0.399175,0
2.324679,-0.143184,0.451937,-1.391701,-0.523954,0
0.015371,-0.321669,0.471538,-0.952176,-0.747361,0
-1.424634,0.406021,0.432297,0.401657,-0.805688,1
0.312404,-0.534777,-1.247156,0.316217,0.013542,0
2.963589,-0.093884,1.101174,-1.585249,0.946927,0
1.596372,0.48584,-0.729329,0.368761,-0.223115,0
-2.039547,-0.050757,-1.074998,-1.198753,-0.652769,1
1.842395,-0.283821,-0.894461,-0.235267,-0.500643,0
-3.013659,1.176231,0.038865,0.854026,-0.311555,1
-0.195299,-1.312787,0.288681,0.750595,1.499675,0
2.090439,0.220214,-0.240142,-1.750307,-0.166194,0
-2.492874,1.629068,-0.477363,-1.462893,-1.283071,1
2.132129,0.658058,0.343194,1.509603,0.414618,0
1.813395,0.011106,-0.716267,-0.181774,-0.914439,0
0.739293,1.081248,0.490021,0.70935,0.890587,0
-1.357985,-0.924552,-0.806247,-0.261713,0.443866,1
-1.174453,-0.627388,-2.00866,-0.121517,0.78014,1
-2.945829,-0.723806,0.433107,-1.33427,-1.2518,1
1.683487,-0.105084,0.458456,-0.416714,-0.930101,0
-0.845264,-1.73761,1.232067,0.377959,0.034681,1
3.120647,-1.157933,-0.175119,-0.055638,-0.323509,0
-2.622113,-0.413951,-1.208127,-0.487735,-0.226233,1
0.911213,0.031785,-2.406473,-1.849058,0.142624,0
2.075514,-0.960242,1.997179,-0.704298,-0.505027,0
2.180617,0.399056,-1.092316,0.057652,-0.342957,0
-1.797434,1.336339,1.673631,-0.859643,-0.671978,1
-1.641383,-2.202165,-0.820771,0.050311,0.201003,1
-2.013524,1.454774,-1.595834,0.482645,-0.92774,1
3.135254,-0.112288,-1.372274,-0.364858,0.340308,0
2.230736,0.628826,0.911117,-0.940448,1.869391,0
-1.738899,0.544763,-1.369739,-0.813852,0.753573,1
2.082739,0.148723,0.110336,0.492766,-0.39559,0
0.594798,0.422993,-1.160595,1.694879,-0.423962,0
-1.724668,-0.661133,-1.07957,0.448635,0.429631,1
-2.668665,0.446222,-0.333754,-0.695972,-0.729072,1
-2.607022,-1.187378,1.514236,0.28423,0.76905,1
-2.96743,1.029193,0.460042,0.29638,-0.696103,1
-1.829101,0.164612,0.399289,-0.573264,-0.811024,1
-3.783914,1.427112,-1.149977,-0.053113,1.103818,1
2.305164,0.075499,2.089716,0.693551,1.877084,0
-2.074215,0.444412,0.223919,0.807227,0.284787,1
-2.574178,0.197298,1.030882,-1.721954,-1.249021,1
1.598131,1.13326,0.835503,0.615095,0.647265,0
-1.482368,0.253169,-0.202006,0.384853,-0.775136,1
0.754378,0.216425,-0.180431,-1.109789,1.082176,0
2.511894,-0.69383,-0.770195,0.67204,-0.762999,0
-2.905507,0.172298,-0.987623,-1.317676,1.366978,1
2.997502,1.411836,1.648243,-0.759039,0.750158,0
0.558882,1.32753,0.739793,1.033216,-0.056755,0
4.173519,-0.951937,0.973229,-0.873762,-0.340059,0
1.592854,-0.222305,-0.685456,1.647938,0.007467,0
1.948621,0.498933,1.499758,-0.00785,-0.914853,0
0.758761,0.49002,0.555353,-1.096608,0.010236,0
1.175544,-1.205089,0.224007,-1.038668,-0.190667,0
1.880999,-0.332074,-0.586289,0.097931,1.258449,0
-2.741964,-0.426306,0.010778,-0.415147,-0.326069,1
2.149248,-0.223247,0.655714,0.371041,0.602572,0
1.439877,0.647063,-2.187443,1.237874,-0.867399,0
-1.921618,-1.391603,0.451959,0.809026,-0.300186,1
1.763224,1.820731,-0.376063,0.858661,-0.895889,0
-1.112894,-1.483071,-0.863099,0.22962,1.505076,1
3.229219,0.024634,0.291706,0.016714,-1.525843,0
-1.854947,0.904244,1.539249,0.003853,-0.725047,1
1.5609,-0.495541,-1.388324,0.690513,0.082495,0
1.958327,-0.941756,0.513115,0.482393,0.249949,0
-2.150836,0.40798,0.828027,-1.589018,0.844915,1
1.787281,-1.357255,0.411815,1.792713,-1.334994,0
-2.985014,-1.02865,-1.032877,-0.418072,-1.927359,1
-2.26466,-1.809404,0.616203,0.399928,-0.17269,1
-3.451642,0.089357,-0.457707,-1.129426,-0.729513,1
-1.882512,-1.204613,0.266404,0.062414,1.534236,1
2.177274,0.762365,-0.939636,-0.24706,0.212379,0
-1.362457,-0.016076,-1.058877,1.131085,0.224916,1
-2.467998,0.069492,-0.846087,1.052216,0.234074,1
-1.627286,0.74721,1.131802,0.086071,1.281764,1
-0.57276,-0.809763,-0.934628,0.964892,-0.841569,1
3.327407,-0.28604,0.059372,-0.313152,0.005117,0
-1.913,1.990182,-0.462953,1.018584,0.589392,1
0.455009,-1.264654,-0.895749,-2.369516,-0.506991,0
3.516331,-0.346733,0.298265,0.006716,-1.433501,0
1.531903,-1.32972,0.681909,0.594777,-0.590057,0
-1.724452,1.998095,0.853995,-0.078381,1.080477,1
2.747746,0.654883,-0.130063,-0.572594,0.308213,0
0.010236,0.499542,1.45441,0.142047,1.095467,0
-0.605516,-1.210175,-0.702078,0.207519,1.304444,1
-1.912033,0.984361,1.13459,-0.279796,1.968974,1
2.029071,1.241594,1.182193,-0.411902,0.645239,0
1.192449,-0.926158,-0.286707,-1.145488,-0.088442,0
1.820237,1.736019,1.16381,-0.155143,0.761353,0
3.502656,0.010035,0.317801,0.658078,-0.837044,0
1.954473,1.884204,-0.399953,-0.003108,0.226828,0
3.016706,-0.82607,-0.252955,0.687229,1.867937,0
1.696668,0.599281,0.510346,-1.177198,1.125623,0
-2.43084,1.028859,-0.547823,-0.909957,0.300668,1
-2.80187,-0.068684,-0.187832,-0.834078,0.704659,1
-1.393388,-0.772236,0.508517,-1.862429,0.964639,1
-2.142808,0.423315,-0.342201,1.320005,0.856371,1
2.612342,-0.396794,-1.458624,0.035101,-0.046,0
1.641032,-0.668793,-0.085388,0.727573,1.117335,0
-2.078311,-0.214246,0.668051,-0.223975,-0.843294,1
2.677418,0.095178,-1.446074,0.373005,-0.080292,0
4.835061,0.738281,0.442636,1.078091,-0.566889,0
4.256644,-1.072223,-1.144518,0.989496,-0.542221,0
2.51747,-0.713272,-0.183985,-0.044223,-0.881064,0
1.846434,1.461524,-0.316217,0.965542,0.875024,0
3.426486,-0.281588,-0.172345,-0.930397,-0.995418,0
1.324825,0.798675,0.59228,0.080342,0.261713,0
1.550014,0.13304,1.645022,-1.203304,1.303487,0
1.865355,1.312777,-0.136205,-0.001736,-1.129587,0
-2.244398,-0.423816,-2.308889,-0.000622,0.059058,1
-2.245887,-0.038274,0.017976,0.031346,0.170208,1
-1.8329,0.209758,-0.455345,0.348505,-0.898294,1
2.440346,-0.718487,1.206576,-0.071017,0.886487,0
2.155126,1.8695,0.545876,-0.219998,-0.854478,0
2.318636,-0.749333,-1.012794,-0.109903,-0.146429,0
-1.20232,1.686604,-0.662936,1.911806,-0.848155,1
-1.398066,-1.526352,0.943793,-0.492317,0.52112,1
-1.121695,0.479312,1.221842,0.809876,-0.082685,1
-1.910588,-0.573574,0.299365,-0.716638,0.545964,1
-1.870318,-0.089083,-1.485885,0.964974,-1.235145,1
-2.354724,1.111924,0.482029,-0.498469,-0.4832,1
2.506887,-0.535267,-0.940528,-0.018075,-0.938941,0
2.283197,1.820368,0.996452,-1.11309,-0.274279,0
4.492636,0.018508,1.391244,-0.005569,-0.294957,0
-1.157009,-1.514736,0.358401,-1.138765,-0.912594,1
-3.156372,-0.795126,1.5614,0.739197,-0.745517,1
-0.985552,-0.694091,0.239158,0.879456,-0.575613,1
-1.448684,0.123034,-1.070151,0.105096,1.450481,1
2.760562,0.867081,2.009978,1.039951,1.132403,0
1.011331,-0.455017,-0.256139,1.110412,0.333306,0
0.808653,1.285081,-0.574996,-0.384726,0.68127,0
-2.33273,-1.145434,0.306112,0.043056,1.121135,1
1.762578,1.459036,0.556902,0.329408,-0.887101,0
-2.001865,-0.100453,0.472578,-0.938797,-0.005955,1
2.000009,1.205735,-1.258772,-1.169276,1.273344,0
-2.047885,2.79671,-0.691337,-0.861743,0.645531,1
-2.90412,-0.191662,0.05845,0.693409,0.13523,1
1.453241,-0.095023,-0.467931,0.474514,0.056269,0
1.666471,0.536471,2.070604,-1.232388,-0.459817,0
-1.375357,-0.451185,-0.219492,0.921653,-0.112632,1
1.686547,0.893045,-0.564237,1.020691,-1.07363,0
-3.076529,-0.541463,0.496168,-1.314236,1.412675,1
1.984218,-0.177566,1.305052,-1.061396,0.478195,0
-1.843275,-0.665363,0.770752,1.583289,-0.070874,1
2.326993,0.121872,1.607034,0.338032,-0.492735,0
0.259064,1.110585,1.28334,0.384467,-0.162064,1
-1.574065,0.036544,-0.748998,0.213865,0.376723,1
2.571748,-1.672582,1.36738,-1.733717,-2.49474,0
-1.713324,-1.173348,0.156759,0.166062,-0.130584,1
3.451964,0.040138,-0.740325,1.196185,0.085846,0
0.038124,-0.406232,-1.377744,0.874224,-0.739475,1
2.776067,1.066443,0.213223,0.496097,2.031643,0
1.512887,1.239085,0.113152,-0.499719,1.586277,0
1.884051,0.275374,-0.811103,-0.247586,0.529043,0
-1.827861,-0.849345,1.876734,-0.091563,1.685045,1
1.702082,-0.179795,0.018924,-0.996666,0.209197,0
1.908608,-1.002799,-0.105685,0.196664,-1.793763,0
2.322492,1.631913,0.135969,-0.130236,0.864959,0
2.08543,-0.81006,-0.974719,-1.311795,-0.291217,0
-1.004792,-1.463676,-1.102186,-0.476494,-0.645824,1
0.89541,-1.397941,-0.869855,0.408787,-0.394634,0
1.136709,1.085005,-0.045019,0.238589,1.069078,0
-1.990587,0.310567,-0.956561,-1.12521,-0.954719,1
-3.230286,-0.064957,-0.589596,-1.175989,-0.442108,1
-2.903478,0.012917,-2.452149,-0.436729,-0.57814,1
-1.920736,-0.441448,1.723129,-1.175914,-1.245792,1
-1.485915,0.033932,0.615695,0.697532,-1.743776,1
2.163613,0.989242,-1.155907,0.484212,-0.273958,0
-2.310556,-0.011189,-0.95257,1.656751,-1.006909,1
0.826436,1.537514,-0.57871,-1.39974,-0.877718,0
-1.594111,-0.893646,-0.454755,-1.044622,0.654648,1
0.927122,-0.273223,-1.648257,-0.404083,0.398408,0
2.210491,2.484817,0.99732,0.730699,-0.727183,0
-3.2324,0.85192,-0.331582,0.64935,1.104221,1
-1.58956,0.764126,1.129082,0.595092,0.259815,1
1.875139,-1.423119,1.509579,0.883937,1.401447,0
-2.64152,0.830747,0.574245,0.22302,-1.67242,1
-1.167189,-0.752538,0.517649,-0.407172,0.586488,1
2.231112,0.211505,0.822099,-1.729391,-0.059675,0
2.347178,-0.868472,0.732763,-0.108007,0.207141,0
-1.355107,-0.29599,0.993286,-0.547998,-0.309416,1
1.825918,0.103207,0.048125,-0.218304,-0.168416,0
1.903011,-0.036396,0.738859,1.075333,-0.446914,0
-2.757786,0.223982,-0.500197,0.603315,1.435258,1
3.009721,-0.572007,0.038742,-0.598777,0.08952,0
1.577989,-0.359653,0.341803,0.052799,-0.055767,0
1.254755,-0.384256,-0.122217,2.356595,1.193605,0
2.886945,-0.367533,-0.458402,-1.389281,1.243112,0
-0.506662,0.219009,1.23464,-0.876963,0.666372,1
1.079112,0.871091,-0.380171,0.164434,0.452671,0
-1.868109,0.037366,1.13099,-1.630881,-0.538515,1
1.94181,1.279868,1.648584,0.304231,0.079323,0
0.980625,0.460386,1.895808,0.825104,-0.362996,0
2.529547,1.372076,0.085781,1.524112,-0.650197,0
1.717477,-1.447361,-2.436619,-0.488931,0.017885,0
1.309118,-0.806795,-0.340185,0.213282,1.105971,0
2.167109,-1.243035,0.819034,0.92972,-0.680685,0
1.922097,1.320318,1.631659,1.254679,-1.035728,0
-1.490731,1.129219,0.019073,0.149152,-1.176917,1
-2.202285,-1.345753,-0.36395,-0.532045,-0.086829,1
-2.223593,1.021503,2.293485,-1.188094,1.276898,1
-1.319996,-0.353359,1.23801,-0.564915,1.266118,1
-1.352616,0.378714,1.540175,0.284818,-1.18915,1
-2.598088,1.679932,1.570795,-0.795961,0.11464,1
0.729624,0.574891,-1.16871,0.000519,0.207664,0
-0.650359,1.377303,-0.491878,-0.429592,-1.151001,1
2.337556,-0.439023,-0.747725,0.233397,0.052524,0
-2.701969,0.211994,1.045059,-1.464685,0.259356,1
-2.424042,0.42939,-0.422462,-0.029088,-1.391413,1
1.254561,-0.210695,0.28444,0.713175,0.768344,0
-2.41698,0.902748,-0.353537,-0.344719,-1.375976,1
-2.122005,-0.010583,-0.139096,-0.048209,-0.516841,1
-2.039545,-0.902009,-0.862349,0.042351,0.556058,1
1.039564,0.491843,-0.030866,0.94105,-1.471633,0
-2.490337,-0.291234,0.182943,-0.240025,-0.074529,1
1.351682,0.747094,0.567039,0.461195,-0.221979,0
-2.86667,0.109596,-0.015886,-0.935619,-0.139363,1
-3.262486,-1.05343,-0.885133,-0.024814,0.103678,1
-1.917724,-1.665767,1.670651,0.795572,0.34135,1
-1.023661,2.011559,-0.402011,0.655815,1.82239,1
-1.453647,-2.758844,-1.59118,-0.728184,0.265441,1
2.069765,-1.838539,0.022576,-1.024946,-1.062476,0
0.876253,-0.13221,-0.822836,0.007038,0.76915,0
-2.361117,0.149054,-0.200389,-1.121319,0.971197,1
1.391514,0.285622,-0.666303,-1.128003,1.36171,0
-2.563378,-2.320815,-0.992438,-2.47742,0.464538,1
-1.491149,0.258061,0.276251,-1.154182,-0.183005,1
2.890452,-2.043739,0.814021,-1.008258,-0.874875,0
-2.243011,0.825761,0.619073,-1.29826,-0.017609,1
-3.189942,0.536602,-0.162817,-0.415427,-0.532846,1
1.232387,0.783098,-0.358385,-1.106453,-0.070949,0
0.160282,-1.951554,-2.091446,0.453578,0.67832,1
1.607868,-2.006147,0.44886,0.729212,1.978385,0
-2.733297,-0.566237,-0.834335,-0.838449,0.469819,1
2.482051,-0.554434,-0.670737,-0.256451,0.140657,0
-2.626327,-0.245487,-0.574697,-1.038614,-0.159499,1
-1.129087,0.039975,-0.434435,-0.5604,-0.86319,1
0.187166,2.155754,0.972272,1.088843,1.743819,0
-0.243466,-1.703034,0.459452,-1.077981,-0.317126,0
4.482659,1.352715,0.758024,-0.019747,0.657289,0
2.783374,-0.053508,-0.296365,0.031864,0.728615,0
-1.443049,1.15751,0.146831,0.634526,0.10448,1
-3.25577,1.364575,-0.191824,-0.835083,-1.264675,1
1.167578,0.111153,-0.109016,0.746446,-0.552447,0
2.202553,0.782144,1.463222,-1.535398,1.07861,0
-1.556047,1.366065,1.283675,-0.497999,-0.206169,1
2.242705,-0.349773,0.646745,0.265485,-0.635222,0
-2.0148,1.411628,-1.810013,1.412147,0.079157,1
0.010247,-1.211956,-0.055719,1.385934,-0.805678,1
1.348421,-0.568345,-0.256942,-2.588485,-0.141031,0
-1.82301,-0.157766,0.726632,-0.377737,-0.277861,1
2.554864,-2.52437,1.65421,0.686876,-1.331745,0
-1.236515,-1.823736,-0.178063,1.305884,0.851804,0
-2.174413,0.194057,1.242802,0.477715,0.318661,1
2.636955,1.814945,0.255676,0.050105,0.631359,0
0.860331,-2.172864,0.36742,1.235165,1.405239,0
-1.773546,1.362591,1.080199,0.087252,1.194846,1
-2.071582,-1.770285,-0.364571,0.444411,-0.982394,1
-3.402611,-0.112377,0.283609,-1.122037,0.352991,1
0.919345,0.669767,1.727008,-0.492743,-0.433857,0
1.869055,-0.125068,-0.389178,0.245049,1.264704,0
1.160833,0.102602,0.596602,-0.790684,0.587787,0
-3.341867,-1.014214,-1.135906,0.098137,-0.047889,1
2.576933,-0.313082,-0.05877,1.213107,0.187479,0
-3.221101,-1.1874,0.829572,-0.015307,-0.537895,1
-1.747968,-1.01985,-0.745512,-0.839473,-1.389956,1
-2.090558,-0.256028,-0.94634,-0.750111,-0.825067,1
1.41276,-0.501777,-0.311596,0.265103,1.973646,0
2.080384,-0.681703,0.141237,0.638165,0.114025,0
-2.305987,-0.051366,0.54018,-0.849669,0.644825,1
1.778375,-1.345371,-0.005453,-0.269532,0.130661,0
-1.438642,-0.467193,-0.975476,0.958591,0.806656,1
-2.753707,-0.052487,0.973315,-1.477627,0.268325,1
-2.084159,0.818487,-1.110465,-0.032537,-0.333818,1
-2.290533,0.343688,0.283169,0.019839,0.711701,1
-0.556709,-1.414283,-0.069575,-0.352566,-0.017583,1
-1.937559,-0.037012,0.395584,0.017376,1.02192,1
0.701638,-0.059996,0.031909,-1.250913,1.179118,0
-1.440393,0.024363,-0.5902,-0.227839,-0.460754,1
1.113594,0.594693,-1.360275,-1.430876,1.155075,0
-1.574738,0.189731,0.588712,-0.145737,0.882792,1
-0.007945,0.024025,0.290003,0.080418,-0.593252,1
-2.490337,2.309658,1.033865,1.501405,-0.598749,1
-1.833635,0.445417,0.143477,-1.188114,-0.801824,1
2.461838,0.24352,0.005741,0.251518,-0.929363,0
0.645609,-0.219759,0.719387,0.007117,0.426464,0
3.940069,-1.071624,-0.63134,-0.381464,-0.708922,0
-1.772809,-0.151165,-1.598186,0.124559,0.135033,1
-2.337571,0.499585,-0.258971,0.3541,-0.720421,1
1.707876,-0.207267,0.083252,0.635976,-0.434387,0
-1.069629,0.733658,0.148198,0.264994,-1.097049,1
-0.765399,-2.58221,1.000734,-0.476418,1.204971,1
-2.323316,-0.833489,1.814943,-1.05522,-0.245128,1
1.758697,-0.772794,-0.611554,-0.587985,-1.991999,0
-1.249549,0.39907,-0.153884,0.537526,0.562375,1
-0.490067,1.510173,-0.073769,1.390999,1.11221,1
0.983836,-0.533087,0.400895,1.260156,-0.097061,0
-2.479553,0.726317,0.908037,-0.664804,0.405236,1
-1.891525,0.471264,-0.767944,0.019721,0.916636,1
-2.089231,-0.220475,-1.442803,-0.373057,1.257676,1
-2.471423,0.360442,1.286206,-1.194262,0.177075,1
-0.147463,0.834341,0.474348,-0.852734,0.142488,0
-2.052303,1.506897,-1.401172,0.292515,-0.680557,1
-1.546571,-0.8728,-1.227825,0.545933,-0.669551,1
0.099393,1.18202,1.508864,-0.145345,-0.258422,0
2.049147,2.04155,-0.030277,1.11197,-0.486737,0
1.481383,-0.307962,0.007794,-0.227092,1.815846,0
0.528489,0.124503,-1.161259,-0.589544,0.176044,1
-2.26728,-0.180795,-0.733798,1.546736,0.211225,1
-1.915797,0.517446,1.096333,-1.087681,0.356283,1
1.493398,0.239671,0.585005,-0.337096,-1.309673,0
2.635158,-0.499595,-1.173795,-0.315136,0.661474,0
1.271528,-1.598251,1.044453,-0.207989,-0.237283,0
-1.954483,0.239172,0.103763,-0.547864,0.249009,1
-3.056265,-0.923788,-0.213096,-0.1612,-1.212213,1
-3.547016,-1.314176,0.1671,-0.020481,0.48712,1
1.882065,-0.243263,2.531672,-1.882887,-0.706109,0
3.112871,-1.344999,-0.361423,0.460949,-0.016193,0
-1.261331,1.117448,1.197115,-0.265541,-0.74992,1
-1.706774,-0.164511,-0.432546,-0.604623,0.228122,1
1.848302,0.153432,-1.56794,0.462037,2.12396,0
1.881549,-0.086337,0.300791,-0.014064,-1.202781,0
1.195476,0.252155,0.199828,-0.88252,-1.019402,0
-3.657421,-1.560348,-0.93437,0.015244,-1.164656,1
-2.339026,-1.858215,0.146501,-0.489113,0.96456,1
2.073625,-1.375687,1.07577,-0.022664,1.666648,0
0.90987,-1.803344,0.615789,-0.98193,-0.842502,0
2.194514,-1.332293,-0.347717,-1.007524,-0.177715,0
0.139359,0.217137,-0.406373,-1.541972,-1.349257,0
1.929721,-0.297482,2.010189,-1.467891,-0.814416,0
-1.818966,-0.785003,-0.472683,-0.853498,-0.899613,1
-2.431498,1.254409,0.508881,-0.660187,-0.480023,1
1.318149,0.657376,0.316117,-0.583297,0.891059,0
1.515278,1.352073,1.019579,0.736547,0.400521,0
0.779635,0.626961,-0.089601,0.666675,-0.552509,0
2.958799,-1.51518,-2.022229,-0.645472,1.950286,0
-0.782678,1.1345,-0.930805,1.051659,-0.959468,1
-3.863731,-1.701884,-2.700482,-0.245309,-0.190459,1
-3.429485,-0.157571,-0.131255,0.172961,-0.161345,1
-4.045852,-1.672223,-0.9238,0.544295,-0.319309,1
-1.545836,0.120417,-0.462591,-0.426048,0.067231,1
2.791013,-0.022411,-0.576818,-0.403657,-0.577139,0
-0.912122,1.365086,-0.347669,0.593608,1.200175,1
2.526968,0.183592,-0.644773,1.079076,0.065172,0
1.223467,-0.375247,1.231461,-1.418415,0.982143,0
-3.480067,-0.506835,-0.708799,0.979634,0.173361,1
1.614826,0.530877,0.239875,-0.323516,-0.519734,0
-1.414098,0.086706,1.289669,-0.513257,0.021879,1
-2.115114,0.086322,-1.348542,-0.433204,-2.118291,1
-1.182483,0.679356,-1.170816,-0.096441,0.294163,1
-0.816341,-0.75009,0.189316,0.499085,-0.668488,1
0.928465,-0.096818,1.067415,-0.043708,0.075755,0
-3.065698,-0.641746,0.120986,-0.483247,1.077844,1
3.130958,-0.12531,0.68618,-0.176098,-0.367644,0
2.486163,0.100503,0.087686,0.880425,-0.03081,0
-2.962482,0.5434,-0.170019,2.315252,-1.088767,1
1.548342,-0.082004,-0.209103,-0.876486,-0.0849,0
1.701544,0.772193,0.591667,-1.213008,-0.308867,0
-2.741165,0.018373,-0.953256,-0.921338,-0.788633,1
-2.168731,-0.698527,0.389025,2.151258,-0.547543,1
2.266332,-0.110899,1.460954,-1.137668,0.582181,0
1.280625,0.036138,0.716804,-0.560034,0.437591,0
2.364247,-0.660363,1.172417,-1.237456,0.712918,0
-2.436293,0.689976,-0.897584,0.05994,1.240256,1
2.264542,-2.036497,-0.321363,-0.147326,-0.400001,0
-1.252267,-0.794589,0.967387,0.107267,0.941814,1
-2.51251,0.292292,-0.636338,1.720696,0.636632,1
-1.868602,-1.632177,-0.271685,-1.205788,0.41396,1
-1.884871,-0.605231,0.123994,-0.859382,-0.629876,1
-2.23471,-0.574062,-0.694219,0.978376,0.587014,1
0.194471,-0.534292,-0.091035,-1.064993,-0.913567,0
0.897721,-0.048757,-1.575992,-0.982152,-2.630865,1
-1.940147,0.042831,-0.163644,1.733817,1.936265,1
1.252708,-1.218401,-0.773002,-0.532906,-0.261129,0
1.946847,-0.361894,0.213354,-0.850205,1.002064,0
-1.740158,0.360004,0.284116,-0.021495,0.593823,1
1.809627,-0.135305,0.421658,2.790956,-1.378979,0
3.352295,-0.944054,1.151651,0.855118,-0.813488,0
1.264463,1.5736,0.003733,-0.452329,0.712214,0
2.680471,0.183464,0.446952,0.12064,-0.160866,0
