-0.601f03+0.509f01-0.431f04+0.429f02-0.097f05,'-0.718f02+0.636f01+0.23 f04-0.148f03+0.064f05',0.843f05-0.495f04+0.185f03-0.09f02+0.035f01,0.611f04-0.547f03+0.507f05-0.189f01+0.186f02,-0.547f01-0.532f03-0.507f02-0.377f04-0.136f05,class
1.075071,1.433406,0.950516,-0.366699,-0.156124,0
1.183403,1.482688,0.064913,-0.358609,0.410516,0
2.262487,-1.091875,-0.357349,0.368292,-0.262669,0
-1.768746,0.60931,-2.215221,0.566514,0.152457,0
0.321465,-1.08217,-0.075188,-0.881727,-0.000878,1
1.777253,-1.560616,0.12061,0.743472,0.13658,0
0.643457,-0.078383,0.263037,-1.364871,-0.855084,0
-0.480455,-0.28285,0.480062,-2.013272,-0.534329,1
-1.347573,-0.699809,1.955848,-1.928042,-0.022817,1
0.708328,-0.494398,0.732735,0.520245,1.155276,0
0.396063,-1.01182,-0.778277,-0.079975,-0.22716,0
-0.214896,-0.827619,0.187941,-1.318063,0.530254,0
0.631209,-0.197258,0.451802,-0.217653,2.451788,1
0.328623,-1.131118,0.095606,0.363179,-0.689135,0
-0.134535,-1.133065,-1.179562,0.313183,-1.043215,1
0.89057,0.387065,0.583007,0.680475,-0.819376,0
1.211008,2.167928,-0.402366,-0.542776,-0.928788,0
-0.446187,-1.805966,0.318181,-1.4535,0.12785,0
-0.766801,-0.973047,0.831954,-1.69003,-0.05311,1
-0.80362,-0.123729,-0.435979,-0.570507,-0.451131,0
0.782133,-0.48241,2.013367,0.466732,-0.311299,0
-0.208765,0.028305,0.475526,-0.63622,1.741719,0
0.716123,-0.146196,2.583508,1.025706,-0.273624,0
-0.271527,-0.18168,3.312185,0.261208,0.009444,1
1.562233,-1.517793,-0.698511,0.844475,0.053763,0
0.122095,-0.710884,0.283132,0.261384,-0.148976,0
1.077295,0.02013,0.727758,0.24408,1.670956,1
0.926499,-0.715303,-0.436178,0.573254,0.591847,0
0.114624,-0.202451,-0.338625,-0.565237,-1.272253,1
1.669702,0.932517,-1.040934,0.558625,-0.793729,0
-1.206843,0.534879,-2.04518,0.045195,0.756503,1
1.146124,1.927488,0.005886,-0.515364,-0.138134,0
-0.235799,-0.834148,0.208515,-1.117155,0.575768,0
-0.078031,-1.34446,-0.663996,-0.223884,-1.049888,0
-0.599144,0.147116,1.267115,0.849655,0.835687,1
0.490987,-1.332559,0.55947,0.810498,-1.171535,0
1.090521,1.576763,-0.551805,-0.733325,-0.165089,0
-1.744538,0.28984,1.109939,1.020836,-0.49601,0
0.398111,-0.114096,0.2664,-1.266401,-0.730744,0
0.16242,-0.984086,-0.14326,0.057477,-0.248298,0
0.671486,-0.025559,0.264894,-1.37508,-0.863956,0
1.048753,-0.398697,-1.542861,1.409861,-0.583345,1
-1.378195,-0.681612,-0.193969,-0.294689,-0.637321,0
1.872586,0.526888,0.133358,0.119136,-0.112281,0
-0.740589,-0.259333,0.467008,-1.907355,0.129324,1
-2.094836,0.644387,-1.167795,1.138575,-0.195135,0
-1.102906,0.745531,-0.493576,-0.691725,-0.382638,1
-1.832891,-0.05419,-2.205566,0.370865,-0.937426,1
1.205526,2.386048,-0.718291,-0.197336,-1.019875,0
-1.420324,0.656769,-2.494241,0.593814,0.483319,0
-2.026457,0.285941,-2.658605,0.327978,0.096561,0
1.510222,-0.522172,-0.615656,0.496025,-0.060389,0
1.739262,-0.221495,-0.231072,0.046331,0.101543,0
1.253156,2.953163,0.455732,-0.882602,-0.049591,0
-1.831984,0.345983,-1.842943,0.256532,-0.064832,0
1.424188,-0.929983,-0.144391,0.92347,0.019661,0
0.410098,0.725532,0.494308,-0.198613,3.378131,1
-1.775616,0.290068,0.544066,0.757281,-0.340478,0
-0.074016,-1.096247,-0.178137,0.09019,-0.227045,0
0.057472,-0.919817,0.048266,0.224249,0.145867,0
-0.907076,0.793125,0.66564,0.028504,-0.92322,1
-0.985828,-0.485933,-2.14159,0.923505,-0.831512,0
1.427366,2.237981,0.199165,-0.336595,-0.051733,0
1.616545,0.814713,0.183878,-0.023202,-0.037765,0
-0.744324,-0.171821,-0.733661,-0.469711,-0.043782,1
-0.263185,-0.891095,0.956481,-0.573653,0.257563,0
0.731085,0.684026,2.155399,0.619858,-0.203263,0
0.276317,-0.804899,0.384734,-0.788622,-0.127144,0
1.415982,2.298787,-0.670879,-0.401479,-1.001075,0
1.233156,0.647849,-0.13019,-0.244838,-0.343301,0
1.004844,2.025913,-0.034187,-0.507772,-0.05808,0
-0.435111,0.298264,0.486828,-2.303497,-0.694793,1
-0.22795,-0.807227,0.801253,-0.601992,0.366424,0
-0.735808,0.117517,-0.168246,0.124794,1.005753,0
0.329535,1.667598,-0.153153,-0.291078,3.173557,0
-0.958768,-0.616803,-0.452673,-0.740405,-0.913967,1
1.855224,-1.287089,-0.373321,0.448461,0.454693,0
-0.21659,0.034948,0.463919,-0.629132,1.704888,0
-0.436984,-1.074987,0.182117,-1.796803,-0.227796,1
-0.052896,-1.206483,-0.849047,-0.024489,-0.52493,0
1.483242,1.985661,0.330393,-0.358087,0.076051,0
0.021162,-0.532522,-0.014325,-1.25908,-0.047462,1
0.38087,-0.72814,0.279102,-1.378635,-0.88746,1
-2.04582,0.506711,-1.101599,1.039947,-0.252273,0
-1.381885,0.507008,-2.152285,0.398694,0.551416,1
-1.403311,-1.199563,-0.606952,-0.617075,-0.384713,0
-1.308274,0.325593,1.086255,0.513697,0.033715,0
-2.083249,0.526381,1.476926,1.211149,-0.927222,1
-1.290764,0.458218,1.095861,1.697253,-0.220452,1
1.892087,-1.228181,-0.327588,0.40707,0.138198,0
-0.132811,0.057464,0.458346,-1.975345,-0.065379,0
-0.846053,-0.706949,0.959743,-1.791225,0.543448,0
2.085337,-1.164988,-0.333384,0.363861,-0.090043,0
-0.916392,0.185713,0.880983,0.933443,0.160668,1
-1.979572,0.6912,1.946625,1.987285,-0.50773,1
1.099445,-0.47978,-0.901969,0.428091,0.561335,0
1.404589,-1.02667,-0.247086,0.376048,0.605739,0
1.217622,2.736893,0.447971,-0.565089,0.384033,0
-1.289256,-0.967634,0.555802,-2.596432,-0.172341,0
-1.720689,0.070422,-0.678997,-0.84591,-0.669567,0
1.520861,-1.617608,-1.313695,1.36814,-0.406751,0
1.08713,-0.718961,-0.199796,0.260067,0.939366,0
0.992741,-0.348237,-1.666945,1.284333,-0.415809,0
1.491625,-1.156507,0.111769,0.603792,0.324805,0
0.217052,-0.914892,0.107756,0.342476,-0.126542,0
1.268115,-1.368477,0.388227,1.862066,-0.056495,0
-1.769443,0.238029,1.890615,0.825634,-0.695844,1
0.968167,0.348479,0.288934,-0.216867,0.031062,0
-1.841157,0.584473,2.336638,1.721438,-0.469141,1
-0.020346,-0.685169,-0.23239,-2.428158,0.738936,1
0.818676,1.386837,-0.23516,-0.694684,-1.198694,0
-0.238561,0.13782,1.895236,0.432314,1.456107,0
0.126926,-0.802785,-0.317735,-0.024338,0.225666,0
-0.847194,-0.396387,-0.647373,-0.599859,0.075506,0
1.537199,-1.415877,0.655536,1.656628,-0.477925,0
-1.121512,-0.94426,1.025142,-2.108032,-0.148368,0
-0.707358,-0.84436,1.560104,-1.242397,-0.11072,0
1.112377,-0.764419,-0.236654,0.323757,0.934575,0
-0.740279,-0.574142,1.447248,-1.090417,0.6225,0
-1.135275,0.067849,-1.037765,-0.756257,-0.294559,0
-0.079993,-1.711054,0.217632,-1.361026,-0.826562,1
0.761501,-1.626167,0.432395,-0.181104,-0.380089,0
-0.670835,-0.815229,0.921201,-1.826288,-0.001989,0
1.692706,-0.783306,-0.261154,0.336838,0.332862,0
-0.74096,-0.791786,0.364454,-2.135202,0.539592,0
0.253248,-0.8548,-0.362938,0.077436,0.210601,0
1.839925,-0.530946,-0.098261,0.361565,0.184268,0
-1.467929,0.20674,-0.887612,-0.189268,0.395973,0
-0.689867,-0.837063,0.435649,-1.750342,0.314665,0
-0.715826,-0.407646,-0.50585,-0.599446,-0.62629,0
-1.568215,0.194331,-0.301693,-0.105002,-0.050139,1
0.232318,2.271743,-1.092557,-0.193922,-0.568007,0
-0.337207,-0.091866,0.603901,0.754151,0.591122,0
0.764454,0.397491,-0.069561,-0.054398,0.97145,0
-0.765878,0.851618,0.051564,-0.075011,2.871918,0
0.34171,0.272961,0.545194,0.983232,-1.082432,0
0.92659,-0.876113,0.155415,-0.91607,-0.872605,1
-1.746879,0.018803,-0.426276,0.029287,-0.277168,0
-0.104588,-1.265305,-0.444203,0.354568,-0.948459,0
1.401207,3.089956,0.433839,-0.870686,-0.130767,0
2.130723,0.025528,-0.186785,0.014299,-0.36561,0
-1.107498,-0.721241,-0.144111,-0.280956,-0.488291,0
1.770378,-1.82018,-0.397558,0.53461,0.358523,0
-1.335719,0.197236,0.617661,0.993505,-0.407512,1
1.390173,-0.075368,0.112587,0.238668,0.29017,0
0.683888,0.036665,0.228975,-0.157279,0.371483,0
-1.954943,0.644325,1.393555,1.025956,-0.893101,1
1.913736,-1.647591,-0.714636,0.877558,-0.349088,0
1.76178,-0.537798,0.278254,0.497719,-0.051112,0
-1.483149,0.195346,1.807354,0.823003,-0.002077,1
-1.367628,0.108383,-1.078961,-0.182105,0.357857,0
-1.123983,0.415617,1.378245,1.755332,-0.078153,1
0.107724,-0.482429,0.245945,0.308614,-0.430563,1
-0.035262,-0.263245,-1.328549,0.351855,-0.857898,0
-0.778903,-0.947864,1.366524,-1.363182,-0.456134,1
-1.354979,1.382534,0.470769,-2.118555,1.66105,0
1.721124,-1.258712,-0.182368,1.485438,-0.415005,0
0.710913,0.024031,0.186764,0.709712,-1.089354,0
-1.437854,0.835373,0.599549,-0.254807,-0.280066,1
1.649648,-0.855745,0.629361,1.487574,-0.448328,0
-1.61583,0.189517,-0.470105,0.179251,-0.002483,0
-1.577745,0.812122,0.675442,1.783092,0.189088,1
-1.494061,0.392208,-2.402057,0.500977,0.138296,1
2.136455,-1.747395,-0.743099,0.300356,0.195048,0
-0.6009,0.334695,-0.33779,0.407642,1.015738,1
-0.770678,-0.584787,0.450277,-1.801772,0.032092,0
-0.578093,0.025532,4.312733,0.654199,0.750701,1
-1.319535,-0.978795,0.545446,-2.606966,-0.221213,0
-0.667024,0.799201,-1.367273,2.021558,0.918088,0
-1.484183,0.440707,-0.790004,-0.550197,-0.082802,1
0.210059,-1.136732,-0.492331,-0.100409,-0.462672,0
-1.274997,0.74438,2.063283,2.061924,0.554117,0
2.01001,-1.706722,0.320428,0.965139,-0.10185,0
-1.098553,0.448559,-0.662608,0.690876,0.466014,1
1.432744,-0.294559,-0.449442,0.464894,0.224253,0
-2.447927,0.259923,0.109316,-0.037105,3.408492,0
1.399033,-0.53822,0.140361,1.568577,-0.576158,0
0.004258,1.042319,0.564647,-2.063705,-0.64739,0
-0.85779,-0.846908,0.10941,-2.301473,0.452217,0
-0.03916,-1.48785,-0.707347,-0.136504,-1.126258,0
1.730269,-1.75647,0.064622,0.818893,0.126978,0
1.422008,-1.510876,0.339834,1.931982,-0.119023,0
-1.9225,0.611545,1.486437,0.840311,-0.843746,1
-1.298847,0.187683,-1.364314,0.165425,0.16705,0
0.638854,-1.423116,0.290966,-0.574071,-0.457343,0
-0.731317,0.132292,-0.468635,-0.768464,-0.645773,0
0.746333,-1.683717,0.085407,-0.93131,-0.708306,0
-0.712894,0.434054,-0.253783,0.317727,1.32772,0
0.721045,0.636509,-0.427839,-0.298183,-0.342195,0
-0.54255,0.097287,1.420177,1.049345,-0.970935,1
-1.02492,0.440712,-0.505778,0.53798,0.812018,0
0.586186,0.38215,-0.716308,-0.350215,0.01495,0
0.207524,-1.345943,-0.704316,-0.055601,-0.582302,0
-0.493405,-0.096975,-0.390688,0.421105,0.458255,1
0.331439,0.007575,0.383808,-1.552811,-0.50639,1
-0.835208,-0.81068,0.357127,-2.087022,0.144363,0
0.404933,-0.368006,-0.244163,-0.056236,0.084172,0
1.142745,0.987902,0.104384,-0.552591,-0.157276,0
1.810073,2.031907,0.12697,-0.291073,-0.456224,0
-0.197523,2.24492,-1.674291,0.201591,-0.68164,0
2.06266,-1.689691,-0.458455,0.532729,0.287258,0
1.629199,-0.594685,0.065604,0.413052,0.158045,0
-1.336947,0.171859,1.742704,1.057844,-0.050943,1
1.225877,0.956884,0.56164,-0.615078,-0.65691,0
-0.538128,0.848719,0.003792,-0.049195,2.917371,0
-0.698387,0.171076,0.634406,0.960088,0.792161,1
2.195019,-1.870077,0.235821,0.89685,-0.25929,0
-0.896664,0.494943,0.924083,1.365454,0.57378,0
0.103675,-0.089368,-0.946358,-1.608793,2.000673,0
1.702828,0.017857,0.347746,1.18491,-0.57359,0
-0.719819,0.828163,-1.475922,-0.522476,-0.863345,1
-0.174988,-1.727222,-0.300126,0.369884,-0.165347,0
-0.905748,0.178636,-0.380281,0.371294,0.760221,0
-1.711363,0.162148,-0.838131,0.718944,-0.216254,0
1.182308,-0.934229,-0.201154,0.314017,0.758677,0
1.048739,1.788901,1.022412,0.19982,-0.796848,0
-1.099412,0.078737,0.977495,1.829029,-0.075001,1
-1.564602,0.03712,-0.535705,0.390872,0.271893,1
1.070351,-0.814879,-0.072696,0.399904,0.899858,0
1.537077,-0.747295,0.273521,0.681796,1.025164,0
1.582746,-0.622157,-0.46581,0.504719,-0.040778,0
1.24732,2.856747,0.206899,-0.958828,0.075076,0
1.385016,0.393899,0.169644,0.131736,0.380245,0
-0.530282,1.037995,0.483677,0.349698,-0.968008,0
1.100739,-0.114742,-0.364406,0.374714,0.442243,0
0.774068,-0.758584,-0.633951,0.751035,0.768392,0
-1.087962,0.5668,2.768593,2.051056,0.632773,0
1.27197,3.200605,0.298524,-0.777559,-0.146159,0
1.718403,-0.167277,0.114082,0.31284,0.043689,0
-1.258339,0.16274,2.567867,1.550584,-0.61825,1
-2.035468,-0.159146,-1.087354,-0.909095,-0.804323,0
-1.050275,0.494835,-1.964901,0.455611,0.623388,1
-1.297689,0.194281,-2.188721,0.877365,-0.306499,1
0.458943,-0.679139,0.42796,-0.353714,0.005808,0
0.096847,-0.375634,0.758298,-1.063427,1.493883,1
0.193602,-0.25446,0.588557,-0.724709,1.692992,1
1.158278,2.98783,0.040835,-0.849896,-0.014347,0
1.104199,1.825602,0.342574,-0.59616,0.020171,0
1.261363,2.297927,0.007192,-0.705744,-0.36449,0
-1.69257,0.142756,0.802221,0.219162,-0.747659,1
-2.07746,0.628478,-1.207122,1.215676,-0.171253,0
-0.617711,-0.460163,0.650044,-1.179377,0.858991,1
-1.580936,0.737905,-2.14472,0.749218,0.482449,0
1.217481,2.259864,0.003056,-0.680303,-0.307479,0
-0.616391,-0.357586,-0.008397,-0.194057,0.498942,0
0.878625,0.962361,0.081912,0.060255,0.542638,0
-1.409817,0.367425,-1.539413,0.246135,0.338137,0
2.068226,2.327466,0.090332,-0.638095,-0.476456,0
1.134508,-0.363436,-0.719136,0.428663,0.525951,1
-1.013703,-0.286345,-1.599429,0.416764,-0.919898,1
1.524104,-0.109487,0.051984,0.704143,-0.121685,0
-2.050458,0.141058,1.047267,-0.04249,-0.819072,1
-0.387967,-0.356269,0.758432,-0.87231,0.172635,0
-0.773215,0.186863,-1.893929,-0.532524,0.804544,1
1.102809,2.618694,-0.522738,-0.627386,-0.998829,0
-0.702979,-1.002134,0.852434,-1.697472,-0.013001,0
1.141154,2.719136,0.371907,-0.602493,0.483316,0
0.001707,-0.048769,0.698971,-0.946907,1.78223,0
1.261249,-0.882563,-0.74582,0.629149,0.364874,0
-0.67665,0.35383,-0.146641,0.141167,1.269921,0
-0.045544,-0.108417,0.621365,-0.931391,1.364474,1
-1.498059,0.16857,0.832056,0.259171,-0.156455,1
1.664012,-1.361687,0.096147,1.317652,-0.407737,0
-1.887505,-0.09413,0.439585,-0.11923,-0.794296,0
1.56051,-1.082049,-0.12008,0.540811,0.656991,0
-1.270618,0.820348,1.029088,1.350734,0.22225,0
1.088345,1.054969,-0.486526,-0.357967,-0.686873,0
0.604514,-0.618305,-0.544575,-0.064026,0.002302,0
-1.054447,1.181714,-2.134256,1.0521,1.77953,1
0.453253,0.535572,-1.250274,0.265779,-1.035788,0
-1.153729,0.505334,-2.098359,0.246694,0.871106,0
-1.73043,0.362958,-1.26429,-0.902733,-0.073121,1
-0.756045,-0.26224,0.252408,-0.608521,0.714391,1
-0.183832,-0.853694,0.166791,-1.158991,0.498116,0
-1.088173,-0.201372,1.772788,0.732077,-1.176728,1
-0.090549,-1.299831,-0.264592,0.047333,-1.007008,0
-1.858857,0.661067,-1.422016,1.627681,-0.107183,0
-1.100814,-0.616844,-0.805882,-0.922166,-0.831786,0
-1.068377,0.355558,-2.07216,0.629984,0.147227,0
1.267217,0.074756,-0.352884,0.303583,0.270189,0
0.495357,0.537899,0.155557,-0.001963,0.188601,0
-0.791618,-0.02171,-0.615781,0.682911,0.286803,1
-1.750393,-0.304131,1.446231,0.515571,-1.056407,1
-0.924114,0.87825,-1.76635,2.568294,0.703153,0
-0.904182,-1.193662,0.527184,-2.364995,-0.467496,0
-1.897728,0.114422,-2.193319,-0.078146,0.170022,0
-1.878753,0.250678,-1.032254,0.896602,-0.59641,0
-0.165912,-1.397426,0.27475,-1.863071,-0.666947,0
0.714494,-1.046495,0.108462,-0.992246,-0.878841,1
0.868049,2.389614,0.146228,-0.637294,0.871568,0
-2.06182,0.590199,1.95896,1.104218,-0.890498,1
-1.93909,0.418975,0.735936,0.324584,-0.638804,1
1.218061,-0.569768,-0.066121,0.3355,0.710661,0
0.707099,0.640685,-0.116463,-0.010488,0.795313,0
1.704693,2.430481,0.28323,-0.548571,-0.15962,0
-0.994111,-1.451338,0.277619,-2.294993,0.245866,0
-1.073867,0.162018,-1.091274,-0.270626,0.712921,1
-1.130582,0.151663,-0.355976,0.227966,0.523653,1
-0.898173,-0.932208,1.653187,-1.280571,-0.463041,0
-0.850188,-0.699221,0.551152,-2.300927,0.127178,0
0.143303,-0.821239,-0.275409,0.044987,0.202511,0
-0.710924,-0.015054,0.543114,0.42959,0.762264,0
-1.464081,1.012546,1.658111,1.552282,-0.774657,1
1.395675,0.367451,0.18426,0.149763,0.351977,0
0.028003,-0.487564,1.023421,-0.171227,0.508219,0
-0.725959,0.708953,0.275487,0.528364,-0.458228,1
1.293541,-0.026732,-0.345266,0.319423,0.220568,0
1.796495,-0.893138,0.126544,0.55586,-0.047012,0
-1.17176,0.136309,0.102562,0.537801,0.021748,1
-0.553156,-0.64744,0.243946,-1.640313,0.384404,0
-0.881053,-0.613839,1.29503,-1.388802,-0.113454,0
-0.873601,0.077573,1.792157,0.926845,0.389424,1
1.233567,2.006623,0.014056,-0.542713,-0.201699,0
-0.1347,-1.272006,-0.320109,0.156538,-0.899393,0
2.222282,-2.185746,-0.462358,0.649196,-0.020168,0
-2.083958,0.239492,-2.771301,0.355235,-0.532567,0
0.547799,-0.199342,-0.394057,-0.073466,0.19252,0
-1.268796,0.259594,0.473593,1.165978,-0.266914,1
1.740607,0.268666,1.410443,0.841475,-0.093111,0
-1.093703,-0.304793,0.36225,-0.933479,0.40369,0
-1.690161,-0.003166,0.595469,0.43555,-0.756293,0
-1.548475,0.832595,-2.367796,0.640328,0.349962,0
1.239956,0.060743,0.111091,0.192557,0.45876,0
1.377206,3.186808,0.06051,-0.719792,0.1347,0
1.819551,-0.809187,0.282335,0.618673,-0.088489,0
-0.386943,0.490168,-3.107607,1.281146,0.793559,1
1.974941,1.473927,0.297916,0.426883,-0.854572,0
1.141297,1.931154,-0.246513,-0.497772,-0.635775,0
-1.095258,0.484137,-0.525006,0.394904,0.229645,1
0.67078,0.172095,0.111229,0.061246,0.005769,0
1.811116,-0.972513,1.036751,0.94452,0.061053,0
1.013471,-0.237253,-0.123448,0.172793,1.008687,0
-0.066583,-1.798898,-0.064552,-0.339403,0.774617,0
-1.137736,0.276419,-0.756819,0.71864,-0.067711,1
0.006897,-1.03471,0.915353,0.728495,-1.136839,1
0.23176,-1.331029,0.83433,-0.812752,-0.750049,0
1.775487,-0.805441,-0.254797,0.285267,0.136135,0
-0.446203,0.004309,-0.280947,0.352248,0.895938,1
1.288773,-0.074054,-0.290676,-0.178319,-0.830874,0
1.186255,-1.296029,-0.206086,1.180642,0.44007,0
1.804168,0.036375,0.167978,0.256474,-0.06585,0
-0.081504,-1.373089,0.090646,0.482928,-0.682937,0
1.619703,-0.863236,0.46685,1.376126,-0.435704,0
-1.648495,0.309262,1.15086,0.549247,-0.310161,0
-0.433264,-0.514832,-0.396603,-0.124755,0.190239,0
1.579779,2.844967,-0.129264,-0.76073,-1.014258,0
0.536657,-1.161401,-0.682909,-0.028797,-0.471434,0
1.872487,-1.079961,0.063477,0.730181,0.363959,0
1.06578,1.765669,0.412083,0.053064,-1.088747,0
-0.100089,-0.981761,-0.16189,0.087765,-0.062904,0
-1.85045,0.155001,0.69299,-0.027491,-0.399802,1
-0.388381,-1.151988,0.282307,-1.735803,-0.293129,0
1.478998,2.039097,0.337087,-0.36967,0.10253,0
0.922711,0.986289,0.140328,-0.151126,0.620118,0
-0.49216,-0.686448,-0.817071,-0.555759,-0.256006,0
1.677457,-0.085863,-0.254682,0.037223,0.60394,1
-1.46757,0.249609,-0.868056,-0.40884,-0.102956,0
-0.549181,-0.791421,0.316483,-1.369003,0.446797,0
0.93678,2.123086,0.458324,-1.783904,-0.865111,0
-1.512121,0.41483,0.56078,-0.124395,-0.102482,1
-1.729441,1.124899,0.254238,1.019267,-1.030158,1
0.306565,-1.24921,0.415056,-0.802555,-0.221797,0
0.422716,-0.523558,2.158873,-0.220376,-0.304596,1
-1.398318,-0.058491,-0.191493,-0.255382,-0.167699,0
2.320165,0.102663,-0.203456,0.115297,-0.369653,1
-0.815656,-0.870684,0.393543,-2.15255,-0.018631,1
1.495953,0.887959,-0.204902,-0.84309,-0.480104,0
-1.61177,0.122101,-1.729676,0.058291,-0.134125,1
-1.450443,-0.296715,1.509985,1.032441,-0.834099,1
1.7454,-0.775964,-0.09838,0.414184,0.331732,0
1.569384,0.811166,-0.04715,-0.169423,0.137118,0
1.279944,0.360291,0.450718,-0.50371,-0.775884,0
1.850046,-0.777913,-0.271196,0.277806,0.107058,0
1.557744,-0.277517,-0.202622,0.125657,0.382792,0
-1.41697,0.645112,-2.639166,0.520336,0.503745,0
1.192652,0.190772,0.317362,-0.240443,-0.280718,0
1.810702,-1.015388,1.479204,1.10224,0.012694,0
-1.296489,1.016823,0.608454,1.769814,0.042002,1
1.250042,-0.589024,0.864908,1.682935,-0.327757,0
1.491678,2.35239,-0.026156,-0.615109,-0.62701,0
-0.43145,0.012027,-0.271624,0.348085,0.93135,1
-0.499829,0.466401,-1.237326,-0.239874,1.598724,1
1.809979,-0.438429,0.216654,0.392703,0.018158,0
-2.185329,0.445041,-2.452764,0.689574,-0.833844,1
-0.682918,-0.348256,-1.162058,0.183663,0.10854,0
-1.749948,0.072056,-1.09034,-0.46855,-1.101006,1
1.130955,2.616159,0.394459,-0.534752,0.50242,0
-0.084122,-1.014666,-0.435248,-0.397633,-1.244352,1
-0.289332,-1.153539,-0.585236,-0.317332,-1.283083,1
0.922877,-0.876255,0.665035,-0.574501,-0.907822,1
1.895353,-0.158929,1.280996,0.740197,-0.128445,0
1.027888,1.62039,0.384098,-1.587146,-0.905715,0
0.092088,-1.164877,0.118493,-1.250088,0.065366,0
1.860304,-1.188835,-0.448581,0.215785,0.28713,0
0.931857,1.660237,-0.140679,-0.521063,0.210603,0
1.341683,-0.367344,0.952871,1.566091,-0.24292,0
-0.493414,0.459367,0.439214,-0.636546,1.92088,1
-1.23738,0.158748,-0.855437,0.882198,-0.053598,1
-0.622502,-0.534273,0.304379,0.100378,-0.081323,0
2.21811,0.274647,-0.191703,0.045492,-0.173581,0
-0.765248,0.14928,-1.392444,-0.846677,-0.002497,1
0.926763,1.814633,0.373151,-0.682666,0.05933,0
0.128706,-0.970919,-0.141883,0.047712,-0.245992,0
0.667625,0.20411,0.239267,-0.212516,0.332446,0
0.789268,2.510775,0.067755,-0.682397,0.253242,0
-0.795048,-0.069641,0.617153,1.219621,-0.128831,1
1.583183,-1.601825,-1.146233,1.185085,-0.36921,0
-1.366433,0.097894,-1.78493,-0.942044,0.435458,0
2.253746,-3.298161,-0.564402,0.898037,-0.219679,0
-2.228696,0.378277,1.938029,0.937853,-0.714688,1
1.750637,-1.95385,-0.845053,1.130127,0.011778,0
1.371238,-0.394999,1.103443,1.565012,-0.280063,0
1.090336,2.611276,-0.611811,-0.613469,-0.906117,0
-0.902834,0.246572,-1.250533,0.151778,0.733571,1
-0.971463,-1.007782,0.429349,-2.769154,-0.031515,0
1.165031,1.369878,0.137025,-0.659466,-0.112921,0
-1.470473,-0.282001,1.752308,0.861614,-0.931358,1
-0.815835,-0.992212,0.424891,-2.05014,0.002373,0
0.040033,-0.553025,0.180694,-0.043143,-0.241356,0
1.065331,2.044509,0.408953,-1.583321,-0.819855,0
-1.26056,0.735975,1.453715,1.305146,0.146828,0
1.203177,-0.984586,-0.244105,0.39892,0.821589,0
-1.20158,0.213614,-1.484355,-0.03556,0.289745,1
1.099553,1.013304,-0.134341,-0.278884,-0.34388,0
0.936051,1.669942,0.220885,-0.613254,0.206507,0
1.766536,2.019438,0.122849,-0.290948,-0.405091,0
-1.04981,0.425338,-0.365317,0.174285,0.336858,1
1.958546,0.320827,-0.038595,0.926806,-0.662114,0
-0.094976,-0.951836,-0.318524,-0.545634,-1.060903,1
0.22028,-1.173984,0.274376,-1.248175,-0.62795,1
0.03192,-1.068398,0.465229,-0.812224,0.333821,0
-1.729221,0.76774,1.464181,2.70591,-0.040927,0
1.218733,-0.558825,1.172643,1.846995,-0.352034,0
1.617655,-1.152178,-0.754524,0.699284,0.051372,0
0.671788,-0.243253,-0.473778,-0.239189,-1.271566,0
-0.893397,0.304958,1.43783,1.801973,0.530113,1
-0.219294,-0.666984,-0.185333,-1.540939,0.772273,0
-1.84339,-0.302109,-0.189184,-0.45518,-0.696511,0
-0.408225,-0.849106,0.484761,-1.976214,-0.212231,1
1.859118,-1.023371,0.07643,0.588428,-0.022744,0
0.069913,0.95194,-0.815294,-0.310892,-1.170693,0
-0.149792,-0.109171,-1.391541,0.17486,-1.01359,1
-0.407934,-0.944015,0.271538,-1.385842,0.29068,0
-0.205688,-1.040112,0.656936,-1.312067,-0.159459,0
-0.660535,-0.875233,-0.101668,-0.208639,-0.346014,0
-0.056468,-0.36453,-1.374052,0.323536,-0.741653,1
-1.1953,-0.181395,0.394166,0.221223,-0.212053,0
1.798794,-1.744048,-0.431455,0.500305,0.214875,0
1.610371,-1.530419,0.130273,1.476192,-0.233759,0
1.520861,-1.617608,-1.313695,1.36814,-0.406751,0
