-0.348f32-0.348f34-0.32f40-0.317f36-0.312f31...,0.273f21+0.252f56+0.248f23+0.236f53+0.235f09...,-0.445f56-0.372f57-0.292f50-0.285f55+0.248f19...,0.403f43+0.395f37+0.304f39-0.295f22+0.245f41...,'0.535f42+0.332f12+0.31 f29+0.27 f05-0.256f22...',class
0.809823,0.61445,0.185716,-0.069127,-0.049712,1
0.729994,0.325955,0.162988,-0.137735,-0.203898,1
0.753842,0.096064,0.635821,-0.309387,-0.174261,1
-5.220171,-0.494079,-0.783575,2.628271,0.289404,0
0.797284,0.177715,1.105842,-0.475912,-0.163182,1
1.385043,2.643712,0.363657,0.635016,-0.670346,1
0.871218,0.368287,1.262007,0.140329,0.209405,1
-0.295835,-1.31182,-0.655419,0.741596,0.396498,0
-0.075995,-0.993574,-0.075308,-0.60821,0.097888,0
0.283992,-0.515152,-1.234283,-0.329807,0.110562,0
0.596835,-0.101491,-0.316728,-0.333959,-0.246773,1
-1.383289,0.915096,0.671263,-0.089487,0.884871,0
0.566583,1.024842,0.998501,-0.340517,-1.064308,1
1.15645,1.513198,0.059948,0.231521,0.207072,1
-0.112436,-1.342544,-0.783143,-0.685361,0.089213,0
-0.29134,-1.294087,-0.012943,-0.624875,-0.028042,0
-0.795995,-1.1612,-0.25208,-0.103461,-0.04053,0
-1.378488,-2.60372,-2.095716,2.873928,3.296651,0
0.804813,0.381944,0.016453,-0.16594,-0.232669,1
-1.315278,-1.850516,-2.725774,1.632364,-0.042037,0
0.833881,0.900986,0.439198,0.0347,-0.192985,1
0.27389,-1.34326,-0.286991,-0.43622,-0.407666,1
1.332402,2.931624,-0.164537,-0.051227,0.634716,1
0.85793,0.341091,1.151571,0.284968,-0.876498,1
-34.305058,6.900623,2.425175,-1.77982,-1.925018,0
1.056126,0.724968,2.012133,0.291474,0.555978,1
-1.288874,-1.214601,-0.160556,-0.555382,0.263803,0
-0.705366,-1.445438,-0.049396,-0.166105,-0.03627,0
0.071063,-1.185964,-0.246743,-1.080214,0.758261,0
1.189159,1.919347,0.171843,0.706232,-0.594313,1
1.694471,3.807198,-1.04556,1.120959,-2.154403,1
0.58938,-0.692944,0.491138,-0.235841,-0.685962,0
-1.076856,-1.730763,-2.577987,1.121463,0.511569,0
0.638545,-0.503925,0.548676,-0.105888,-0.244688,0
0.594477,-0.705246,0.619474,-0.220473,-0.442825,0
-0.14849,-1.22008,-0.280625,-0.255558,-0.153358,1
1.25392,2.915574,-0.685258,0.712114,-0.03456,1
0.415216,-1.347343,-0.113954,0.156204,-0.094604,0
0.389966,-0.916887,0.087618,-0.967022,1.398904,0
0.864079,0.4675,1.057946,-0.425055,-0.087912,1
-0.988873,-0.686895,0.48717,-0.64088,1.10066,0
0.578246,-0.198268,0.798687,-0.131719,0.012594,0
-0.029389,-1.198834,-0.592147,-0.737318,-0.098148,0
0.354599,-1.359815,-0.06717,0.204349,-0.393961,0
0.341826,-0.796378,-0.030955,-0.420373,-0.0131,0
0.610475,-0.525917,0.683977,-0.420435,-0.155434,1
0.456104,-0.929781,0.097378,0.17887,-0.639131,0
0.560032,-0.407318,0.363241,-0.385032,-0.182368,1
0.201745,-4.052068,-2.76242,5.856282,-4.01478,0
0.587875,0.163382,0.096502,-0.136321,1.26579,0
0.344574,-1.530463,0.100807,-0.647594,-0.3596,0
0.75176,0.157507,0.635499,-0.124372,-0.31922,1
0.895804,0.599492,0.417246,-0.116408,0.053352,1
0.613003,3.191229,2.969681,0.147679,-0.846922,1
0.870507,0.17075,1.270723,0.291435,-0.015594,1
0.872936,1.996506,-1.116773,-1.054661,-0.045542,1
-0.444354,-0.639093,-0.561745,-0.202093,0.036222,0
0.262687,-1.008235,-0.257649,-0.54419,-0.193166,0
0.039286,-1.242511,-0.112826,-0.846052,-0.011417,0
0.063491,-0.000711,-1.130894,-0.134632,0.312596,0
1.143712,2.220277,-1.788842,0.488606,0.158953,1
-0.807686,-2.492703,-1.025791,1.444964,0.711686,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.628002,1.243183,-0.981734,-0.06217,-0.334737,1
0.214427,-0.645428,-1.598079,0.071338,0.365877,0
0.260788,-1.406296,-0.011081,-0.506668,-0.137107,0
0.116825,0.351556,0.697222,-0.835163,1.199585,0
1.592084,4.758279,-1.730695,0.608571,0.503965,1
-2.066726,-1.172093,-0.450791,0.343756,1.679762,0
0.926895,0.701072,1.387935,-0.287923,0.23036,1
-0.565398,-1.612955,-0.14205,-0.274777,0.557231,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.274742,-1.263186,0.305851,-0.821356,1.558655,0
0.046294,-1.304669,-1.552596,0.761268,-0.065497,1
0.767826,-0.030946,0.51468,-0.287372,0.25472,0
-2.987669,-0.779494,-1.620467,5.589887,0.801367,0
0.727388,1.320028,0.985638,-0.112868,0.639443,1
0.807211,0.076871,0.898777,-0.23748,0.02856,1
0.679314,-0.867313,1.183471,0.388997,-0.838074,0
-0.099669,-1.853037,-0.763886,-0.456624,0.362326,0
0.647057,-0.53863,0.600681,-0.211623,-0.249882,0
-0.002732,-0.243316,-0.746785,-0.194674,-0.04377,0
0.53091,-0.534521,0.134037,-0.000484,-0.35371,0
0.532119,-0.293484,-0.701817,-0.249742,-0.094293,1
0.785008,0.041264,0.74119,-0.130587,-0.444761,1
1.013788,0.755084,1.669941,0.097377,-0.331128,1
0.618016,-0.551493,0.211603,-0.06111,1.135984,0
-0.118388,-1.600798,-1.143448,-0.724547,0.074397,0
1.5905,3.313087,1.522352,0.901613,0.913475,1
0.609851,-0.90045,0.889518,-0.16562,-0.673355,0
1.315304,2.928129,-0.5742,0.690167,0.226898,1
-1.57355,-0.651505,-0.042364,-0.285085,0.627469,0
0.741308,0.011094,0.67101,0.176273,-0.112494,0
-0.310622,-1.003541,-0.484715,0.445803,0.234326,0
0.287755,-1.2026,0.136103,-1.367356,0.666958,0
0.128118,0.295257,0.642354,-0.839085,1.146534,0
0.891159,0.675904,1.156091,0.025914,-0.348975,1
-0.265749,-1.137079,-0.097845,-0.439567,-0.421813,0
0.462739,-1.086724,0.484728,-0.544374,-0.400212,0
-0.794836,-1.15794,-0.256995,-0.105405,-0.039837,0
-0.096176,-3.36595,-1.51297,2.855257,1.754274,0
0.329863,-1.031832,0.202523,-0.471341,0.28693,0
0.734249,0.752163,-2.960214,-1.41052,0.104196,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.492806,0.062771,0.321892,0.136999,0.734491,0
0.553746,-0.390326,-0.336569,-0.626349,-0.601779,1
1.37569,3.190664,-1.170962,-0.883256,0.596106,1
0.798193,0.835316,0.620407,0.354528,-0.711376,1
0.536347,-0.247028,0.47883,-0.474922,1.212422,0
1.083145,1.399341,0.907908,-0.346235,-0.038089,1
0.539227,0.404767,-0.716085,-0.440847,0.251356,0
0.320645,-0.353004,0.16592,-0.421489,0.261759,0
0.993805,0.596167,1.639125,-0.17293,-0.901732,1
0.256326,-1.795929,0.139751,-0.939162,-0.586279,0
0.058262,-1.38821,-0.525009,-0.679814,-0.239828,0
0.477056,-0.305497,0.021381,-0.317517,-0.261972,1
0.587249,-1.741268,1.644303,1.286168,-1.666453,0
0.007395,-0.942723,-0.589295,-0.468779,0.218135,0
0.601826,-0.240843,-0.060709,-0.338938,-0.089454,1
-0.691773,-2.296668,-2.471981,4.001778,1.041745,0
-1.301804,-0.171013,0.326828,-0.104572,0.109656,0
-0.262732,-1.359188,-0.788104,1.088731,0.366739,0
0.247061,-0.798206,-1.770054,-0.265049,-0.381261,0
0.230615,-2.684865,-1.468708,2.718235,-1.999903,0
1.362025,4.82009,-8.325995,-4.407738,3.488616,1
-1.782394,-2.00663,-1.776622,2.739556,0.276585,0
0.906532,0.194851,0.822906,-0.090118,0.097311,0
0.713,0.43952,0.398496,-0.009487,-0.112712,1
0.699241,-0.173277,0.431704,-0.376307,-0.126023,1
0.545428,-0.647303,-0.135069,-0.373058,-0.1417,0
0.399389,-0.432569,-0.027795,-0.636758,0.205742,0
0.122833,-2.121171,-1.119374,-0.604258,0.600277,0
0.530952,-0.998935,-1.044316,1.698226,-0.208661,1
1.043953,1.351948,1.7797,0.591916,-0.448493,1
-0.013936,-0.777251,-0.052804,-0.175565,0.089334,0
0.869541,-0.150744,1.396616,-0.173,-0.403554,1
0.201745,-4.052068,-2.76242,5.856282,-4.01478,0
1.064638,1.049325,1.404772,0.165308,0.115479,1
-14.114732,2.648808,1.45184,-1.140669,-1.145919,0
0.43761,-1.226316,0.387516,-0.654979,0.341296,0
-0.63582,-1.005774,0.611891,0.157439,2.994575,0
1.497139,3.517794,-0.140144,0.579115,-0.223041,1
-0.046006,-1.915169,-0.208127,1.428289,-0.379539,0
0.086751,-1.767417,0.237124,1.563866,-1.074088,0
-0.153067,-0.507206,-1.406524,-0.213131,0.564592,0
0.699221,-0.790611,0.023529,0.903246,-1.301329,0
0.976506,0.76736,0.804295,0.210515,-0.461519,0
-0.051488,-2.070176,-1.458233,1.142077,-1.23971,0
-0.101352,-2.970006,-1.260434,2.490252,-2.010394,0
1.337051,2.140085,2.308066,0.335836,0.209693,1
1.793197,6.12106,-3.784663,0.353408,0.243285,1
-0.882893,-0.910273,0.070678,-0.461629,0.435274,0
-2.416825,-1.206491,-0.013654,-0.043672,0.433596,0
0.499993,-0.946284,0.360712,-0.947942,1.822287,0
0.613081,1.524781,0.579555,1.354238,0.324342,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
1.041022,1.139791,0.724119,-0.018568,0.144242,1
0.473738,-1.075529,0.590131,-0.509473,1.537814,0
-1.458116,-1.961376,-0.601633,-0.209165,0.124375,0
-0.211246,-0.78509,-0.574661,-0.43569,-0.459791,1
-0.96715,-1.069659,-2.600993,2.007373,0.648955,0
0.562112,-0.229532,0.079164,0.354082,-0.482751,1
1.005124,1.010617,0.636617,-0.01428,0.494649,1
1.255087,2.155481,0.104315,0.148824,0.303521,1
1.078465,1.274687,1.450839,0.773985,1.70314,0
0.441481,-1.273011,0.16739,0.156771,-0.488399,0
-2.436861,-0.8097,-0.261977,-0.429662,-0.137762,0
-3.731158,-0.352397,-1.250636,2.203898,0.908817,0
1.281082,1.661303,1.723945,-0.115121,-0.431629,1
-0.972726,1.894922,1.501755,1.391246,-0.238663,0
0.870559,0.305965,-0.354687,-0.176094,-0.630869,0
-2.663278,0.978466,0.172204,-0.642465,-0.10737,0
0.175173,-1.043945,-0.421747,-0.597535,-0.18307,0
0.682341,-1.58183,-4.864175,-6.516731,-6.155534,0
0.392064,-0.204437,0.036233,-0.190014,1.601901,0
0.408325,-0.418375,-0.634596,-0.428009,0.035453,0
1.435337,2.362995,1.173956,0.423383,-0.416472,1
0.892235,0.940276,-0.290294,-0.166621,0.318766,1
1.089961,1.307278,1.085046,0.097895,-0.271487,1
-0.189557,-0.921575,-0.311996,0.092761,0.624825,0
0.722831,0.270967,0.356594,-0.644898,-0.207156,1
0.585743,0.836767,0.054801,-0.259412,0.241952,1
-4.914974,-0.96526,-0.542235,-0.001184,-0.283139,0
0.348478,-1.500493,0.043744,-0.672395,-0.341106,0
-0.175538,-0.937455,-0.412186,-0.56916,-0.099149,0
0.559767,-0.972741,0.299677,0.259747,-0.834223,0
0.69611,-0.449738,1.092687,-0.202334,1.092786,0
0.309899,-0.859871,-0.263756,-0.884705,-0.670125,1
1.57951,3.231698,1.601155,0.852285,1.016232,1
-0.073778,-0.320105,0.90045,-0.333073,1.50353,0
0.117076,-1.274641,-1.649285,0.334162,0.084164,0
0.449862,-1.374617,0.433304,-0.268758,-0.564189,0
1.018516,3.43081,0.606392,0.204863,0.415,1
1.540639,5.956114,-9.630112,-4.743594,3.896556,1
1.360023,2.636409,0.387485,1.464248,-1.025523,1
1.533652,5.235117,-3.339627,1.445663,0.304255,1
0.34608,-1.519232,0.079512,-0.65679,-0.352874,0
1.265923,1.850237,1.248462,0.004565,0.09419,1
-0.08653,-2.597828,-2.037304,-0.438433,1.257551,0
-2.386967,-0.613728,-0.579746,0.558201,0.466631,0
1.065357,1.053187,1.401291,0.164128,0.116036,1
0.753984,0.119599,0.17649,0.009563,-0.609015,0
1.276563,2.915268,0.03349,0.563306,0.310607,1
0.509006,-1.102269,0.790445,-0.3204,0.338649,0
0.503411,-0.792336,0.197789,-0.338549,-0.153164,0
0.371938,-1.026259,0.775401,-0.187579,-0.632397,0
0.180577,-2.024058,0.174175,-1.188727,-0.780625,0
0.886706,0.571689,0.375196,-0.131315,0.014705,1
1.308831,2.603394,1.629403,-0.370311,-0.179887,1
1.472133,2.378092,-0.461261,-0.714938,-1.255475,1
0.345912,-1.519906,0.080867,-0.655988,-0.353232,0
0.613238,-0.702745,0.701346,-0.336334,-0.490513,1
-0.17156,-0.407597,0.41475,-0.296752,-0.210111,0
0.285256,-1.229578,-0.096527,-0.556657,-0.237355,0
0.616024,0.349895,-0.726261,-0.580776,-0.09269,1
-0.304615,-1.089489,0.650402,-0.170868,-0.285756,0
1.279938,2.791221,-0.584333,0.654227,0.241715,1
0.61154,-1.168746,0.011615,0.79671,-0.539554,0
-0.565602,-0.724261,0.375236,-0.143487,-0.336693,0
0.131273,-0.25958,0.276024,-0.544458,-0.106348,1
-1.758043,-2.026993,-0.732793,-0.144906,0.212561,0
-0.4666,-1.312912,-1.869781,6.149737,0.877587,0
1.003835,0.382342,1.228981,0.566666,-1.166321,0
-0.129052,-0.511549,0.681596,-0.167574,-0.255735,1
-0.756819,-1.06424,0.503282,-0.530254,0.823563,0
-4.954569,-1.310418,-2.113528,3.847359,1.018952,0
0.816875,-0.064431,1.369046,0.242063,2.70987,0
0.09529,-2.213314,-1.14762,1.500956,0.190687,0
0.514001,-0.902905,0.518925,-0.544452,-0.441611,0
0.344502,-1.530835,0.101421,-0.647422,-0.359653,0
0.600341,-0.885616,0.175599,0.017255,-0.880671,0
0.587887,-0.696627,-2.215686,-1.870949,-1.555387,0
0.368965,0.0957,-1.095996,-0.16942,0.303879,0
1.325157,3.10418,-1.277255,-0.89088,0.585858,1
0.629748,-0.016947,-0.956767,0.569122,-0.445634,1
1.401382,2.572942,2.473445,-0.017622,2.083192,1
0.652652,-0.139261,0.089473,-0.286958,-0.345919,1
-2.960864,-0.978012,0.426851,-0.957421,0.727283,0
0.387772,-1.407026,0.123921,-0.651378,-0.439068,0
1.432604,1.876386,2.416403,0.229109,0.251771,1
0.993067,0.090075,1.990038,-0.736428,-1.144634,1
0.730768,-0.56285,1.445956,-0.126543,0.826294,0
-0.150651,-1.454693,0.185637,-0.631197,1.74302,0
0.298682,-0.258139,-1.173837,-0.368748,0.237856,0
-1.908102,20.285668,-43.39298,-12.561122,6.92971,1
0.467932,-0.454144,-0.754826,-1.208584,1.800632,0
-0.137331,-1.38993,-0.255036,0.010941,0.288881,0
0.447818,-1.239546,0.367351,-0.504092,-0.428811,1
1.73441,5.26784,-9.222828,-3.048962,0.549932,1
0.841093,0.400324,-0.030221,-0.297706,-0.183939,1
1.554105,2.714691,1.632277,0.8784,0.565791,1
0.612154,-1.228697,-0.123888,1.396288,-1.295869,0
-0.337334,0.046995,1.219463,-0.178945,1.43163,0
0.235908,-1.831908,-1.039686,0.065946,0.31728,0
-1.730125,-0.945784,-0.350142,0.172418,-0.009279,0
0.894308,0.331683,1.401422,-0.360362,0.555526,1
1.354253,3.702149,-1.520541,0.979704,-0.199364,1
-0.084444,0.664461,-0.074173,0.282267,-0.328537,1
0.207429,-0.167794,-1.402373,-0.223712,0.250857,0
0.197385,-0.341121,-0.984496,-0.440665,0.15273,0
0.481263,-0.871716,0.175616,-0.638718,0.353161,0
0.635045,-0.046402,-0.157875,-0.10214,-0.214051,1
0.223506,-2.682862,-0.493404,-0.877068,1.689258,0
0.290768,-0.377622,0.280978,-0.014046,0.171713,0
0.611356,0.213387,-0.36112,-1.162125,1.806864,0
0.344358,-1.531578,0.102647,-0.647077,-0.35976,0
1.655858,5.103305,-2.014897,1.601727,-0.703318,1
-1.150859,-0.561404,-0.257985,-0.380082,-0.5501,1
0.139004,-0.822255,0.236999,-0.346817,-0.477829,0
0.684884,0.375551,-0.648334,0.009882,0.5852,1
1.577565,3.559631,0.372536,0.574289,-0.732563,1
-0.073363,-1.43323,-0.34288,-0.312243,0.743217,0
0.050009,-0.776124,-0.364263,-0.37693,0.482833,0
-0.384317,-0.560125,-0.631984,-0.755411,-0.291427,1
0.85294,-0.686119,0.580618,1.106685,-1.272314,0
1.724307,4.455641,-2.009151,0.017765,-0.036161,1
-0.136796,-0.727349,-0.497011,-0.552981,0.070891,0
0.058255,-2.387382,0.214968,-1.601685,-1.091197,0
0.760215,-0.021753,0.714789,-0.315397,-0.029556,1
0.46183,-0.151476,0.336991,-0.276004,-0.308593,1
0.117309,-2.201945,0.165306,-1.422568,-0.936027,0
0.930701,0.335882,0.740955,0.14804,-1.10307,1
0.170307,-2.057032,0.450577,-1.677342,3.511898,0
1.327575,2.653831,-2.235032,-1.800388,-2.170065,1
0.116023,-2.212257,0.185342,-1.413395,-0.943054,0
0.681459,1.753202,0.714294,0.470942,-1.702271,0
0.431021,-1.712057,0.647932,-0.071304,-0.471112,0
0.579451,-0.036681,-0.40483,0.136238,-0.653836,1
1.253192,2.189379,-0.231326,0.420569,-0.413595,1
0.357175,-1.106032,0.08809,-0.105391,0.007091,0
0.101557,-0.242885,0.086575,-0.51164,-0.098063,1
0.575039,-0.383966,0.428035,-0.203783,0.410636,0
-0.850069,-2.217844,-2.389918,3.826454,0.975512,0
0.346923,-0.97392,-0.584064,-0.230075,0.816514,0
2.103571,4.095869,4.41418,1.930812,-2.715292,0
0.620976,-1.150961,1.06317,0.392296,-0.921509,0
0.8793,0.098036,1.350286,0.281273,-0.196561,1
1.323994,3.107517,-1.282594,-0.890708,0.586519,1
-0.882062,-1.030386,-0.197055,0.421324,0.154483,0
0.826494,0.014178,1.28923,-0.823651,-0.51422,1
0.785341,0.02014,1.524872,0.069822,-0.697713,0
0.012446,-1.226525,0.41525,-0.673235,0.926193,0
0.973146,0.960551,0.413063,0.117436,0.142384,1
0.680663,0.136728,0.021859,-0.206919,-0.210184,1
0.376423,-2.595275,-0.77471,1.483773,-2.010282,0
0.485695,-0.768261,0.198975,-0.739434,0.198405,0
1.313365,2.922658,-0.575374,0.690296,0.230521,1
0.488772,-0.936543,0.150834,-0.536621,-0.550198,1
0.559288,1.245497,-0.741508,-0.13299,-0.443022,1
0.967328,1.041164,1.406914,-0.203421,0.568976,1
1.323477,1.896351,1.09769,0.537304,-0.13285,1
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.727804,-0.62523,1.118163,-0.58088,-0.922839,1
1.376932,3.20005,-1.172066,-0.88238,0.591345,1
0.776574,-0.128429,1.062814,-0.411906,-0.055491,1
-0.12115,-1.318181,-1.16016,-0.601308,-0.095621,0
-0.419835,-1.52726,-1.39918,0.922095,-0.328222,0
1.35228,4.040363,-0.955587,1.052519,-1.059907,1
-1.595247,-0.966804,0.619135,-1.585324,3.961594,0
-0.132644,-1.042632,-0.483235,-0.680787,-0.043325,0
0.516863,-1.036018,0.484905,-0.404212,0.288163,0
0.956763,0.823528,-1.643465,-1.94083,-1.38741,1
1.001793,0.852488,1.180048,-0.076262,-0.381547,1
0.646876,0.575759,0.223657,-0.04158,0.291857,0
-2.189338,-1.14285,-1.014001,3.010227,0.07879,0
0.466862,-0.248566,0.576079,-0.233396,0.354525,0
0.621449,-0.332835,0.324388,-0.160039,-0.481281,0
0.572444,-1.063073,0.545425,0.247517,0.03,1
-4.947945,-0.508174,-1.233283,-0.549721,-0.627522,1
0.204822,-2.231572,-0.408782,2.121315,-0.4282,0
-0.293969,-0.667838,-0.405037,-0.424379,0.116718,0
-4.061539,-1.0327,-1.287428,2.33953,0.996341,0
1.031629,1.424522,0.939324,-0.683301,0.233185,1
0.790429,0.235375,0.269906,-0.156775,-0.222435,1
0.238572,-0.061619,0.388338,0.14274,-0.635462,1
0.675539,-0.402234,0.969343,-0.374898,0.261371,1
1.004425,1.306002,0.303638,0.234132,0.048278,1
0.785252,0.304971,0.808929,-0.367302,-0.108918,1
1.200145,2.11252,1.942261,-0.136449,0.686996,1
1.738766,4.521069,-2.004464,0.055724,-0.050458,1
-2.037937,-2.642026,-1.134498,1.913432,0.139728,0
0.720214,-0.269259,0.68803,-0.401228,0.056405,1
-1.64721,-2.584921,-1.627161,2.034565,0.973614,0
-1.170981,-0.904523,-0.519758,-0.01954,1.620477,0
-0.148385,-1.023132,-1.317994,-0.70831,-0.205875,0
-0.455383,-0.240527,0.884131,-0.458338,0.117251,0
1.404128,2.933271,0.927072,0.363913,0.283459,1
0.535198,-0.664059,-0.029182,-0.452897,-0.190205,0
-0.262245,-0.302301,-0.067075,0.236938,1.014225,0
0.898049,0.322483,0.802693,-0.195538,-0.573762,0
0.866201,-0.163322,-2.4442,-4.564349,-3.189699,1
1.315146,2.067921,1.546552,0.59807,0.059902,1
1.229673,1.686783,1.282791,-0.020445,0.193835,1
-0.169864,-1.173273,-0.733816,-0.684343,0.166438,0
0.446885,-0.695565,-0.916701,-1.106161,1.082114,0
1.164491,1.382209,1.334678,-0.001911,-0.558553,1
0.345207,-1.525371,0.091144,-0.651705,-0.356443,0
0.524328,0.529545,0.448438,-0.477403,-0.048809,1
0.62085,-0.926464,0.923365,-0.210926,-0.720642,0
0.571488,-1.210681,0.700047,0.604982,-0.695137,0
0.660638,-0.522496,0.510243,-0.009705,-0.761244,0
-0.247143,-0.419102,0.155804,-0.117844,-0.414519,0
-0.499242,-3.620375,-3.141852,7.577167,0.245857,0
0.073911,-0.173186,0.130956,0.124373,0.284258,0
0.825155,0.553895,0.0919,-0.078384,0.101829,1
0.102925,-2.261821,0.588733,-2.073088,5.003592,0
-1.956665,0.838972,0.101631,-0.626711,-0.005315,0
0.422607,-0.525354,-0.434734,-0.251497,-0.236546,0
0.781086,-0.420983,0.833552,-0.376655,-1.092291,1
0.909426,0.300094,1.174247,0.034166,-0.281059,1
1.512637,1.578682,1.299599,-0.290465,-2.595382,0
0.728125,0.026796,0.277015,-1.25828,-0.959017,1
0.088612,-2.268789,-1.397442,2.371998,-0.665528,0
0.898094,0.271853,0.726698,-0.148154,-0.958976,1
0.779521,0.244136,0.420294,0.072181,0.496084,0
1.058646,1.340832,0.595246,-1.723969,-1.489712,1
0.931948,-0.027852,1.966876,0.195647,1.431622,1
0.511972,-0.846125,-0.373047,-0.428141,-0.171196,0
1.600472,3.236028,1.540303,1.114186,-0.696854,1
0.432529,-1.015055,-0.522358,-0.432749,-0.389507,0
0.208941,-1.111495,0.008081,-0.555538,1.106542,0
0.679855,-0.410234,1.066307,-0.215756,-0.445698,0
0.158605,-0.233243,-1.252295,-0.466797,0.057387,0
-14.190216,2.547695,1.604512,-1.448873,-2.019807,0
-0.03868,-2.685009,0.276141,-1.909468,-1.342645,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
1.769557,4.781622,0.58285,0.680352,0.096382,1
0.797737,-0.008564,1.113512,-0.604315,-0.840493,1
-1.065499,-0.529273,-0.542734,0.054168,1.451672,0
1.117622,1.414793,0.848647,0.155205,0.075619,1
1.374194,2.486416,1.499794,0.046602,0.213388,1
0.655395,-0.64707,0.914686,-0.160823,-0.061501,1
0.586088,-0.63023,0.274152,-0.236212,-0.251044,0
1.380854,2.459508,1.457545,1.256637,-0.082748,1
0.403857,-1.46286,0.171421,-0.541641,-0.578121,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.642441,1.843954,0.479953,-0.128198,-0.326424,1
1.418082,2.454439,1.806408,0.506882,-0.327602,1
0.615165,-0.310037,0.322268,0.165265,-0.727115,0
1.184855,2.066994,-0.037111,0.4286,-0.325476,1
0.267328,-1.751202,-0.560322,-0.058485,-0.303533,0
1.245447,2.385376,1.654977,1.0079,-0.010719,1
0.344955,-1.527718,0.095809,-0.649487,-0.358267,0
0.516586,-0.670876,0.33089,-0.305597,-0.210737,0
0.362166,-0.69684,0.396973,-1.050198,2.223804,0
1.004378,1.181039,1.328361,0.007854,-0.143911,1
0.182388,-1.43118,-0.291169,-0.678803,-0.281627,0
1.312393,2.855991,0.056709,0.755298,0.482733,1
0.20564,-0.092328,-1.188594,-0.092109,0.328778,0
-1.996832,-0.240709,-0.337071,-0.268116,0.723243,0
-0.858634,-1.251784,-0.56644,-1.354027,0.749306,0
0.842013,0.02443,1.012857,-0.006487,0.515237,0
1.196709,1.607787,1.148315,0.032039,0.09299,1
1.516544,3.028563,0.400591,1.132963,-0.743749,1
0.250989,-0.073435,-1.597858,-0.585342,0.100029,0
1.380556,2.7667,1.800191,-0.200211,0.828921,1
1.091697,1.412646,0.936505,-0.342193,-0.037201,1
0.927636,2.116332,-0.302757,0.945412,-0.230704,1
-0.616135,-0.380438,0.32951,-0.458311,0.311354,0
0.404008,-0.799796,-0.762285,0.041892,-0.40904,0
0.683353,0.540784,0.362728,-0.189539,-0.3712,1
-0.507528,-1.213316,0.09418,0.02853,0.939355,0
0.309874,-1.209589,0.42439,-1.187319,2.522329,0
0.809793,0.416658,0.859747,0.016306,-0.118351,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.510288,-0.985888,0.6401,-0.502584,1.394087,0
0.620671,-1.218693,-0.341817,1.872787,-1.895142,0
0.935982,1.147973,0.005308,-0.093126,-0.017509,1
0.344574,-1.530463,0.100807,-0.647594,-0.3596,0
-6.825086,-1.604632,-2.121337,5.268067,0.769172,0
0.572728,0.376391,1.316468,0.090908,-0.149762,0
0.85106,3.95679,-0.804604,2.194652,-0.013584,1
-1.120516,1.346756,1.047882,-0.592188,-0.546346,1
0.623087,0.016267,0.0671,-0.260517,-1.077852,1
-0.145246,-0.89921,-0.304249,-0.047055,0.503515,0
1.141499,1.509039,0.870367,0.566075,-0.658421,1
0.108001,0.008098,0.039485,-0.593424,-0.373687,1
0.022598,-0.662398,-0.672167,-0.463858,0.448509,0
-0.131592,-0.527879,-0.79766,-0.662799,-0.37078,0
0.623259,-0.729171,-0.491429,2.230298,-0.924283,0
1.005896,0.933179,1.189763,0.120652,-0.383059,1
-0.126044,-1.514345,-0.110828,-0.078706,2.070045,0
0.236735,-0.765025,0.17343,-0.317871,0.268781,0
0.651394,-0.375168,0.436099,-0.300145,-0.022758,1
0.201745,-4.052068,-2.76242,5.856282,-4.01478,0
-0.425693,-0.984208,0.362096,-0.484658,0.257496,0
-0.505356,-1.259996,0.48928,-0.89176,0.632523,0
0.428178,1.042886,-0.659527,-0.571663,-0.00422,1
-0.059337,0.421945,0.941802,-0.431181,0.369546,1
0.37913,-0.451053,-0.000669,-0.231557,-0.130636,0
-0.192075,-1.416005,-0.564401,0.066217,0.207329,0
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
